# size duration
5.550000000149656548e-06 7.227973521319546665e-11
8.860000000001860636e-05 2.232048429963895540e-07
4.441050000000099085e-03 5.517928886456198612e+00
1.227250000000110197e-03 5.740994823424521408e-03
1.539450000000108787e-03 9.142339151252438720e-03
1.471529999999990346e-02 1.646573063642622792e+00
3.742899999999993454e-03 2.124208084111323391e-01
5.771750000000006042e-03 3.078496133930409551e-01
5.285549999999999971e-03 1.366451808076610541e-01
4.037199999999990796e-03 4.818134042112975357e-01
7.850000000000079137e-04 1.570517134451121250e-03
4.472950000000003312e-03 6.524783968658223743e-02
6.931849999999989409e-03 4.333534797052611132e-01
7.967000000000001858e-03 2.639367672499811635e-01
7.149499999999919808e-04 1.197058069623820574e-03
3.689849999999994523e-03 3.114456211358511695e-01
4.684850000000018166e-03 2.354206241761938045e-01
1.070274999999998311e-02 1.268925162426556952e+00
3.149299999999993771e-03 1.214282571897044860e-01
3.752449999999990515e-03 2.758199150615187611e-01
3.509550000000027925e-03 9.633789888724367256e-02
1.829899999999995419e-03 2.032499325411692148e-02
2.551400000000036972e-03 4.072286357250325117e-02
1.584499999999988695e-03 1.190122684640549169e-02
1.137250000000034067e-03 3.066544824564270636e-03
6.928900000000015602e-03 5.944275755286257956e-01
6.474350000000017591e-03 6.799633253072145944e-01
9.696000000000148944e-04 3.424437365372292978e-03
1.764250000000022744e-03 1.662275277222283187e-02
4.443499999999989125e-03 4.398616094010989741e-01
1.834950000000001857e-03 1.763898069524020076e-02
1.214749999999986674e-03 4.098306639144011498e-03
3.978449999999966735e-03 2.237433437679637316e-01
5.500449999999990069e-03 1.922064315989352734e-01
1.426950000000037910e-03 5.665668728068471403e-03
9.918900000000008266e-03 4.639010731192066972e-01
6.507900000000010898e-03 4.291272646773406363e-01
1.205200000000017369e-03 8.146976614613086337e-03
5.035750000000005500e-03 2.324212780884733487e-01
8.843000000000045269e-04 3.137825269162468692e-03
1.741300000000001180e-03 1.643187106595858996e-02
2.205100000000015381e-03 2.766454683617371874e-02
3.776649999999992513e-03 2.640404321806876231e-01
9.631500000000237094e-04 3.246846798341721137e-03
9.359499999999632003e-04 2.612818383025937181e-03
6.787349999999969796e-03 7.453320199333075546e-01
1.231700000000002237e-02 9.982151037079903810e-01
3.530950000000032674e-03 3.297806599455831433e-01
2.819349999999998246e-03 5.634442282354421710e-02
1.346649999999893765e-03 5.057911970368772318e-03
9.003150000000070818e-03 5.568879232172166960e-01
2.192399999999983251e-03 4.022999420107360724e-02
2.917449999999988108e-03 4.608268937786407643e-02
