# hist edge err
1.349865780942348579e+02 5.736152510448681375e-04 9.544992473960093093e+01
3.630252108624518996e+02 8.531678524172814533e-04 1.283487941712580209e+02
2.440748287391334941e+02 1.268961003167923480e-03 8.629348325919325191e+01
6.153758772273876332e+01 1.887391822135097612e-03 3.552874283700343483e+01
1.517043748710103728e+02 2.807216203941178580e-03 4.574059004568743347e+01
7.417910924428589681e+01 4.175318936560404662e-03 2.622627558450613350e+01
4.363910890398290121e+01 6.210169418915616364e-03 1.649403279948617040e+01
1.257434278867323130e+01 9.236708571873865695e-03 7.259800193923119593e+00
