# w mse
3.000000000000000000e+00 5.369841049222525342e-04
5.000000000000000000e+00 1.380865310947699447e-03
9.000000000000000000e+00 2.703774599903173946e-03
1.700000000000000000e+01 4.328057552397440028e-03
3.300000000000000000e+01 8.848443775454815918e-03
6.500000000000000000e+01 2.383982827107227614e-02
1.290000000000000000e+02 7.336900555056932727e-02
2.570000000000000000e+02 2.516885527644943665e-01
5.130000000000000000e+02 8.436125267069776168e-01
1.025000000000000000e+03 2.385643314575878637e+00
2.049000000000000000e+03 4.459734709453096357e+00
4.097000000000000000e+03 6.542243437110715654e+00
8.193000000000000000e+03 1.189176542770372613e+01
