# w mse
3.000000000000000000e+00 3.494533226156895916e-04
5.000000000000000000e+00 1.351075101000380127e-03
9.000000000000000000e+00 5.041571612893796378e-03
1.700000000000000000e+01 1.784152091553543873e-02
3.300000000000000000e+01 6.255954500211571845e-02
6.500000000000000000e+01 2.270260548638729781e-01
1.290000000000000000e+02 8.205692947690773620e-01
2.570000000000000000e+02 2.882702152181646049e+00
5.130000000000000000e+02 8.833556770016469883e+00
1.025000000000000000e+03 1.843689445278987549e+01
2.049000000000000000e+03 2.629640206010279968e+01
