# w mse
3.000000000000000000e+00 3.282988277666026161e-03
5.000000000000000000e+00 4.163734543431943207e-03
9.000000000000000000e+00 6.973224621486304349e-03
1.700000000000000000e+01 1.303307155089526367e-02
3.300000000000000000e+01 3.547141042858348303e-02
6.500000000000000000e+01 1.025680478682988589e-01
1.290000000000000000e+02 2.668497883525500769e-01
2.570000000000000000e+02 5.764598171107796487e-01
5.130000000000000000e+02 1.041240130025370636e+00
1.025000000000000000e+03 1.939754314881998676e+00
2.049000000000000000e+03 3.916351700008551262e+00
4.097000000000000000e+03 7.779396327338393036e+00
