# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.186567088403751901e-03
9.000000000000000000e+00 1.750898637577267321e-03
1.700000000000000000e+01 2.188384061205378255e-03
3.300000000000000000e+01 2.889662878845191806e-03
6.500000000000000000e+01 4.765016396554813682e-03
1.290000000000000000e+02 1.037593312410170672e-02
2.570000000000000000e+02 2.488490851611405846e-02
5.130000000000000000e+02 5.965559570765455871e-02
1.025000000000000000e+03 1.414612449682872697e-01
2.049000000000000000e+03 3.496114997133218938e-01
4.097000000000000000e+03 8.101057461777437796e-01
8.193000000000000000e+03 2.022681420370488592e+00
1.638500000000000000e+04 3.616213234855394365e+00
3.276900000000000000e+04 4.564615626541940863e+00
