# w mse
3.000000000000000000e+00 3.403280624552679386e-03
5.000000000000000000e+00 4.771161466897530512e-03
9.000000000000000000e+00 1.071776714140987991e-02
1.700000000000000000e+01 2.919716053302870082e-02
3.300000000000000000e+01 9.370421290311413409e-02
6.500000000000000000e+01 2.932007263536792752e-01
1.290000000000000000e+02 8.213843763040682422e-01
2.570000000000000000e+02 2.061216330719494838e+00
5.130000000000000000e+02 4.618317471186524692e+00
1.025000000000000000e+03 8.765138723192118064e+00
2.049000000000000000e+03 1.095607769635203610e+01
4.097000000000000000e+03 8.031090891770892526e+00
8.193000000000000000e+03 1.180027101972180148e+01
