# theta phi size
-1.079659216838904978e+00 9.704345983245322316e+01 2.000000000000000000e+00
1.789203407831610946e+02 8.295654016754677684e+01 7.000000000000000000e+00
1.489132832396683455e+02 6.082757348680895149e+01 2.000000000000000000e+00
-7.721485564463064577e+01 1.049866396638895054e+02 2.000000000000000000e+00
1.004797986776998187e+02 1.521035206729954439e+02 6.000000000000000000e+00
-3.108671676033167941e+01 1.191724265131910556e+02 5.000000000000000000e+00
1.027851443553693400e+02 7.501336033611049459e+01 2.000000000000000000e+00
-7.952020132230018135e+01 2.789647932700454902e+01 4.000000000000000000e+00
-8.455867161607422133e+01 9.180345678663242381e+01 2.000000000000000000e+00
-4.740337863946277253e+01 6.039638908769926218e+01 3.000000000000000000e+00
-3.014379627390691985e-01 9.190597102418212216e+01 4.000000000000000000e+00
1.323543755414227405e+02 8.448292861969194689e+01 2.000000000000000000e+00
9.140661091866556376e+01 5.891308442472260509e+01 3.000000000000000000e+00
8.221073386891229973e+01 8.224880810905175110e+01 2.000000000000000000e+00
1.446783817135141419e+02 1.206370139164711048e+02 6.000000000000000000e+00
1.318011818925106127e+02 9.009162871916677773e+01 6.000000000000000000e+00
1.356102405778701723e+02 1.107661583693841862e+02 5.000000000000000000e+00
5.648649512944378870e+01 8.000823161431696917e+01 4.000000000000000000e+00
-8.453668235449761426e+01 9.180390020373243942e+01 6.000000000000000000e+00
-2.297764804402087524e+00 9.240402674925246629e+01 2.000000000000000000e+00
9.898233611968827006e+01 8.893647720672770163e+01 5.000000000000000000e+00
9.980489315861878197e+01 9.217649281643222992e+01 7.000000000000000000e+00
3.218856948682565111e+00 7.541363282781138366e+01 2.000000000000000000e+00
-7.934162391290736593e+01 1.788732217051921509e+02 3.000000000000000000e+00
-9.665091186412624324e+01 4.575256374002989901e+01 4.000000000000000000e+00
4.322478814502957789e+01 1.137370975377893245e+02 5.000000000000000000e+00
-1.481909668410494589e+02 1.236938959937455991e+02 2.000000000000000000e+00
9.063088917700565617e+01 8.962649088803729569e+01 2.000000000000000000e+00
1.323974598585359104e+02 8.446159902637194250e+01 6.000000000000000000e+00
-4.735810752819602953e+01 6.037802748304895317e+01 5.000000000000000000e+00
1.800000000000000000e+02 1.730880714023141138e+02 2.000000000000000000e+00
2.761811856553842048e+01 2.927000855260185830e+01 8.000000000000000000e+00
-1.914421363217565286e+01 1.117805885767425025e+02 2.000000000000000000e+00
1.891092664788647459e+00 9.651808379866456278e+01 1.000000000000000000e+01
9.185215702925229664e+01 1.250741839036849825e+02 2.000000000000000000e+00
3.910205851508041519e+01 9.941609984029663849e+01 5.000000000000000000e+00
4.025514395762568864e-01 9.240759512976197243e+01 2.000000000000000000e+00
9.544132838392577867e+01 8.819654321336759040e+01 7.000000000000000000e+00
1.325966213605371991e+02 1.196036109123007662e+02 4.000000000000000000e+00
1.796985620372609276e+02 8.809402897581787784e+01 1.800000000000000000e+01
-4.764562445857724526e+01 9.551707138030806732e+01 2.000000000000000000e+00
-8.859338908133445045e+01 1.210869155752774020e+02 4.000000000000000000e+00
-9.778926613108771448e+01 9.775119189094826311e+01 2.900000000000000000e+01
-3.532161828648587232e+01 5.936298608352889516e+01 4.000000000000000000e+00
-4.819881810748938022e+01 8.990837128083322227e+01 2.000000000000000000e+00
-4.438975942212984904e+01 6.923384163061581376e+01 2.000000000000000000e+00
-1.235135048705562184e+02 9.999176838568301662e+01 2.000000000000000000e+00
9.546331764550237153e+01 8.819609979626756058e+01 2.000000000000000000e+00
1.777022351955979218e+02 8.759597325074753371e+01 2.000000000000000000e+00
-8.101766388031174415e+01 9.106352279327229837e+01 1.100000000000000000e+01
-8.019510684138120382e+01 8.782350718356777008e+01 2.000000000000000000e+00
-1.767811430513174287e+02 1.045863671721886448e+02 5.000000000000000000e+00
1.006583760870926341e+02 1.126778294807873282e+00 7.000000000000000000e+00
8.334908813587378518e+01 1.342474362599701010e+02 1.000000000000000000e+01
-1.367752118549704221e+02 6.626290246221068969e+01 3.000000000000000000e+00
3.180903315895053751e+01 5.630610400625439382e+01 2.000000000000000000e+00
-8.936911082299434383e+01 9.037350911196271852e+01 2.000000000000000000e+00
-4.760254014146412516e+01 9.553840097362805750e+01 2.000000000000000000e+00
1.326418924718039989e+02 1.196219725169510468e+02 2.000000000000000000e+00
0.000000000000000000e+00 6.911928597685854214e+00 1.700000000000000000e+01
-1.523818814344615760e+02 1.507299914473981630e+02 4.000000000000000000e+00
1.608557863678243507e+02 6.821941142325749752e+01 2.000000000000000000e+00
-1.781089073352113417e+02 8.348191620133543722e+01 2.000000000000000000e+00
-8.814784297074770336e+01 5.492581609631503170e+01 2.000000000000000000e+00
-1.408979414849195848e+02 8.058390015970336151e+01 7.000000000000000000e+00
-1.795974485604237714e+02 8.759240487023804178e+01 2.000000000000000000e+00
-8.654904003766493759e+01 9.006416217237571686e+01 4.000000000000000000e+00
1.406183770471315029e+02 1.138675339963339894e+02 2.000000000000000000e+00
-7.827263044391208346e+00 9.433147176540187218e+01 4.000000000000000000e+00
-1.407509871673885868e+02 6.572491172548802751e+01 2.000000000000000000e+00
-2.057579856409754626e+01 8.300944518458580035e+01 4.000000000000000000e+00
1.210641582056931931e+01 4.370330754602726842e+01 2.000000000000000000e+00
1.404536826025570235e+02 1.177589436065596686e+02 2.000000000000000000e+00
-1.146687234649144216e+02 1.240902558985691826e+02 5.000000000000000000e+00
1.253623127563080573e+02 9.023475204270415873e+01 2.000000000000000000e+00
-6.831720814198141589e+00 3.190330807805018409e+01 2.000000000000000000e+00
1.398250009273765500e+02 1.144825440281921374e+02 4.000000000000000000e+00
3.847239405180204841e+01 1.185022890452397064e+02 2.000000000000000000e+00
1.069056195986535442e+02 1.550623384029916565e+02 8.000000000000000000e+00
-6.355798555796730653e+01 5.339862486985382617e+01 2.000000000000000000e+00
9.178015275523534910e+01 1.773895718712258542e+02 4.000000000000000000e+00
5.796065810419723796e+00 8.068111281799416190e+01 2.000000000000000000e+00
1.569365989072722414e+02 1.432764123421218301e+02 5.000000000000000000e+00
-1.311119735949544349e+02 5.705900931805614817e+01 2.000000000000000000e+00
-9.295678303164945078e+01 9.268114107061902018e+01 4.000000000000000000e+00
9.099226706973800560e+01 8.962718039844828866e+01 2.000000000000000000e+00
-8.657427789539546836e+01 9.006284927186094080e+01 2.000000000000000000e+00
-4.283386725025528641e+00 8.889686717750012690e+01 5.000000000000000000e+00
9.049962891815835064e+01 5.206856795841409280e+01 3.600000000000000000e+01
5.429834575472627733e+01 9.607567161029535896e+01 2.000000000000000000e+00
-4.110950388293421298e+01 1.103011434568085178e+02 1.800000000000000000e+01
3.436683368901422231e+00 9.245180518224270827e+01 3.000000000000000000e+00
5.818945156931214768e+01 8.572395408807352624e+01 2.000000000000000000e+00
-1.064277099324515774e+01 8.925721079592437945e+01 1.500000000000000000e+01
1.433369730373029824e+02 1.173711725879134633e+02 6.000000000000000000e+00
9.661470808093746143e+01 8.460248922476729661e+01 8.000000000000000000e+00
-1.272747140370961594e+00 7.633826361800539928e+01 3.000000000000000000e+00
-2.058111239300581730e+01 8.301143644523537546e+01 6.000000000000000000e+00
-1.728378613171520897e+02 9.749497610609297737e+01 2.100000000000000000e+01
1.084618910543674133e+02 8.739719874471458638e+01 6.000000000000000000e+00
5.170720420248544968e+01 1.140095159072345865e+02 6.000000000000000000e+00
3.201165479806524417e+01 8.818860233740221588e+01 4.000000000000000000e+00
-1.779988794874672351e+02 9.524717524437433269e+01 1.600000000000000000e+01
1.203066685710464334e+01 4.335803383582956627e+01 2.000000000000000000e+00
1.551402476843537770e-01 9.016973494473525363e+01 4.000000000000000000e+00
1.344364184582703103e+02 9.137625690579578475e+01 4.300000000000000000e+01
-6.234396023344646665e+01 7.085927121589686806e+01 2.000000000000000000e+00
-8.779622950765198652e+01 5.358196071140925199e+01 5.000000000000000000e+00
2.310789658376872779e+01 5.907167177055594465e+01 6.000000000000000000e+00
-1.186481672430053322e+02 8.872151473282816880e+01 2.000000000000000000e+00
-1.373413450930390809e+02 1.060347977800269348e+02 2.000000000000000000e+00
1.766208058395590115e+02 4.976669216651159644e+01 3.000000000000000000e+00
-9.139263174446753624e+01 4.341760802137179809e+01 3.000000000000000000e+00
8.884653065242511616e+01 8.763216770254041421e+01 2.100000000000000000e+01
4.833045815402986989e+01 1.043007487232438848e+02 3.000000000000000000e+00
-7.817885717353154185e+00 9.433002040346767103e+01 6.000000000000000000e+00
9.281803888529307045e+00 1.068987314772601280e+02 5.000000000000000000e+00
1.078485016130170351e+02 6.331654380837869667e+01 2.000000000000000000e+00
-1.636615734836206855e+02 5.771785840410752400e+01 3.000000000000000000e+00
-1.083088445627358567e+02 1.076316712152313073e+02 6.000000000000000000e+00
5.252055082604184122e+01 9.754166822520610935e+01 5.000000000000000000e+00
3.696996507910549212e+01 1.061880138854298252e+02 6.000000000000000000e+00
2.414243463861612593e+00 9.540098773853129899e+01 4.000000000000000000e+00
1.404745838308839723e+02 1.177119329576782576e+02 3.000000000000000000e+00
-3.169291863308939483e+01 1.106450793806329358e+02 2.000000000000000000e+00
-1.754843177422911822e+02 8.960494868132113311e+01 1.500000000000000000e+01
9.345095996233506241e+01 8.993583782762426893e+01 5.000000000000000000e+00
-3.938162295286851844e+01 6.613246600366602479e+01 2.000000000000000000e+00
1.721727369556088263e+02 8.566852823459812782e+01 6.000000000000000000e+00
3.924901283261142737e+01 1.142750882745119867e+02 2.000000000000000000e+00
1.594242014359024608e+02 9.699055481541418544e+01 3.000000000000000000e+00
-1.678935841794306896e+02 1.362966924539727245e+02 5.000000000000000000e+00
-3.954631739744299068e+01 6.224105639344033847e+01 2.000000000000000000e+00
6.533127653508557842e+01 5.590974410143081741e+01 2.000000000000000000e+00
-5.463768724369195695e+01 8.976524795729585549e+01 2.000000000000000000e+00
1.731682791858018504e+02 1.480966919219498266e+02 2.000000000000000000e+00
-4.017499907262345715e+01 6.551745597180786262e+01 2.000000000000000000e+00
-1.415276059481979303e+02 6.149771095476029359e+01 2.000000000000000000e+00
-7.309438040134646997e+01 2.493766159700835416e+01 2.000000000000000000e+00
1.164420144420327148e+02 1.266013751301461951e+02 2.000000000000000000e+00
-8.821984724476466511e+01 2.610428128774187062e+00 4.000000000000000000e+00
-1.742039341895802806e+02 9.931888718200583810e+01 3.000000000000000000e+00
-2.306340109272776928e+01 3.672358765787819124e+01 2.000000000000000000e+00
4.888802640504556507e+01 1.229409906819438589e+02 4.200000000000000000e+01
8.704321696835054922e+01 8.731885892938099403e+01 3.000000000000000000e+00
-8.900773293026200861e+01 9.037281960155173977e+01 2.000000000000000000e+00
9.342572210460454585e+01 8.993715072813905920e+01 3.000000000000000000e+00
1.757166132749744918e+02 9.110313282249988731e+01 5.000000000000000000e+00
-8.950037108184163515e+01 1.279314320415859356e+02 3.000000000000000000e+00
-1.257016542452737440e+02 8.392432838970464104e+01 6.000000000000000000e+00
1.388904961170657941e+02 6.969885654319148216e+01 2.000000000000000000e+00
-1.765633166310985587e+02 8.754819481775727752e+01 2.000000000000000000e+00
-1.218105484306878594e+02 9.427604591192647376e+01 2.000000000000000000e+00
1.693572290067548352e+02 9.074278920407563476e+01 8.000000000000000000e+00
-3.666302696269703887e+01 6.262882741208656512e+01 1.600000000000000000e+01
-8.338529191906256699e+01 9.539751077523271761e+01 2.000000000000000000e+00
1.787272528596290613e+02 1.036617363819946007e+02 6.000000000000000000e+00
1.594188876069941898e+02 9.698856355476462454e+01 2.000000000000000000e+00
7.162138682847904114e+00 8.250502389390705105e+01 2.000000000000000000e+00
-7.153810894563261513e+01 9.260280125528541362e+01 2.000000000000000000e+00
-1.282927957975145716e+02 6.599048409276541349e+01 2.000000000000000000e+00
-1.479883452019347487e+02 9.181139766259779833e+01 1.100000000000000000e+01
2.001120512532770679e+00 8.475282475562566731e+01 2.000000000000000000e+00
-1.679693331428953798e+02 1.366419661641704408e+02 3.000000000000000000e+00
-1.798448597523156423e+02 8.983026505526476058e+01 3.100000000000000000e+01
-4.556358154172969677e+01 8.862374309420424368e+01 3.000000000000000000e+00
1.176560397665535334e+02 1.091407287841031319e+02 2.000000000000000000e+00
9.220377049234801348e+01 1.264180392885907338e+02 3.000000000000000000e+00
-1.568921034162312935e+02 1.209283282294440625e+02 8.000000000000000000e+00
6.135183275699467487e+01 9.127848526717183120e+01 2.000000000000000000e+00
4.265865490696091911e+01 7.396520221997307942e+01 2.000000000000000000e+00
-3.379194160440976979e+00 1.302333078334883965e+02 4.000000000000000000e+00
8.860736825553246376e+01 1.365823919786282090e+02 3.000000000000000000e+00
-9.115346934757491226e+01 9.236783229745958579e+01 2.000000000000000000e+00
-1.316695418459701443e+02 7.569925127675612941e+01 2.000000000000000000e+01
1.721821142826468645e+02 8.566997959653232897e+01 2.000000000000000000e+01
-1.707181961114706894e+02 7.310126852273987197e+01 4.000000000000000000e+00
-7.215149838698296492e+01 1.166834561916213033e+02 4.000000000000000000e+00
1.633842651637929322e+01 1.222821415958924973e+02 2.700000000000000000e+01
7.169115543726415751e+01 7.236832878476869269e+01 3.000000000000000000e+00
-1.274794491739581588e+02 8.245833177479391907e+01 1.700000000000000000e+01
-1.430300349208945079e+02 7.381198611457018899e+01 6.300000000000000000e+01
-1.775857565361384047e+02 8.459901226146871522e+01 2.000000000000000000e+00
-3.952541616911603484e+01 6.228806704232175662e+01 8.000000000000000000e+00
1.483070813669106087e+02 6.935492061936706421e+01 4.000000000000000000e+00
4.515682257708837355e+00 9.039505131867888110e+01 2.000000000000000000e+00
-1.292271346416559084e+02 9.776440175675769240e+01 2.700000000000000000e+01
2.466989305527123832e+01 7.570984993925206652e+01 2.000000000000000000e+00
5.225934737083262149e+01 9.360315354149578582e+01 2.000000000000000000e+00
4.234267435215237185e+01 1.164417913392995132e+02 3.000000000000000000e+00
2.468409234335172187e+01 7.571290422048420510e+01 7.000000000000000000e+00
-2.972778712055986716e+01 1.626681239053884909e+01 3.000000000000000000e+00
1.306211806461530784e+02 1.216022835609890649e+02 6.000000000000000000e+00
9.002664942001824500e+01 8.845300169703907045e+01 7.000000000000000000e+00
1.666893148143468011e+02 1.229619193754821822e+02 2.000000000000000000e+00
1.584646560092410539e+02 8.574614580337163261e+01 4.000000000000000000e+00
1.745463179805883271e+02 8.652097706170553693e+01 1.400000000000000000e+01
1.047678698745708914e+02 3.486601011663140781e+01 9.000000000000000000e+00
1.537596334763554182e+02 6.915296163791215633e+01 2.000000000000000000e+00
1.395093127577362395e+02 9.452795978896273255e+01 5.000000000000000000e+00
1.079281387893252884e+02 8.859564185688050486e+01 5.000000000000000000e+00
1.367216287898714882e+02 8.531429962732909189e+01 3.000000000000000000e+00
1.599068387660020960e+02 3.945710784007477656e+01 4.000000000000000000e+00
-1.100089647218253788e+02 1.035418495845308513e+02 3.000000000000000000e+00
1.370305467000746660e+02 1.123969241748617236e+02 2.000000000000000000e+01
7.646570635993602139e+01 9.012261225507657514e+01 2.000000000000000000e+00
-2.971084872514135711e+01 1.626105057783519570e+01 2.000000000000000000e+00
9.962276669328208811e+01 9.208547776549320929e+01 5.000000000000000000e+00
-1.781053148525758800e+01 7.351508133887602980e+01 5.000000000000000000e+00
-7.517878614961541928e+01 1.016972794838643637e+02 2.000000000000000000e+00
-9.170489385437831231e+01 1.619344296592269359e+02 3.000000000000000000e+00
-4.751022327182919724e+01 1.126693266561453726e+02 2.000000000000000000e+00
1.714561978842957899e+02 4.285619011418487645e+01 6.300000000000000000e+01
7.700111050976533988e+01 5.214146432769351946e+01 2.000000000000000000e+00
1.306254553098505085e+02 1.215325588981112332e+02 3.000000000000000000e+00
4.061718226469570148e+00 8.700409086954660154e+01 2.000000000000000000e+00
8.454393440528875203e+01 9.073246012764110446e+01 2.000000000000000000e+00
-9.049705243960257661e+00 1.257111361679116186e+02 2.000000000000000000e+00
-1.292073913061223891e+02 9.776103298752755677e+01 2.000000000000000000e+00
9.543412802554668417e+01 8.227847831540853463e+01 3.000000000000000000e+00
7.583984747085507649e+01 1.649599846436169344e+02 6.000000000000000000e+00
6.051291520336966556e+01 9.492997944730404924e+01 3.000000000000000000e+00
8.818210457484320841e+01 5.730702810797243529e+01 7.000000000000000000e+00
-1.844116180299586183e-01 9.317297534746242604e+01 4.000000000000000000e+00
3.024507205263507714e+01 6.655520644370393768e+01 2.000000000000000000e+00
1.017809496505504114e+02 9.235988192543393893e+01 3.000000000000000000e+00
8.548834923964402321e+01 1.644526664857140190e+02 3.000000000000000000e+00
-9.919321649919370998e+01 1.579507584417102919e+02 2.000000000000000000e+00
-1.230051324363724774e+02 4.791114365306030010e+01 1.700000000000000000e+01
1.839086094275382521e+01 1.794340901112951201e+02 2.000000000000000000e+00
1.316709633440830771e+02 1.163483921325529593e+02 5.000000000000000000e+00
4.646037715920595446e+01 8.744025951366445781e+01 2.000000000000000000e+01
5.101476886765500041e+01 6.017160294655288766e+01 4.000000000000000000e+00
1.666112857541660048e+02 1.229696914151582376e+02 4.000000000000000000e+00
-2.920225507595493397e+01 5.973051682484057068e+01 3.000000000000000000e+00
8.847394657146237762e+01 1.231848319691385001e+02 4.000000000000000000e+00
1.497672105090092032e+02 7.377470970713079623e+01 2.000000000000000000e+00
9.991865719030111848e+01 9.223487264987235790e+01 2.000000000000000000e+00
1.620295547676151102e+02 5.600356156888386039e+01 2.000000000000000000e+00
-2.932673784733654898e+01 6.908999239960948557e+01 1.800000000000000000e+01
