# w mse
3.000000000000000000e+00 3.810357616039466294e-02
5.000000000000000000e+00 7.779755875994402714e-02
9.000000000000000000e+00 2.049100807082814280e-01
1.700000000000000000e+01 4.742469055326355432e-01
3.300000000000000000e+01 1.025354615194998376e+00
6.500000000000000000e+01 2.128615227394431653e+00
1.290000000000000000e+02 4.225035451367395112e+00
2.570000000000000000e+02 7.977287996636991174e+00
5.130000000000000000e+02 1.431657655990604816e+01
1.025000000000000000e+03 2.344539377960224158e+01
2.049000000000000000e+03 3.113477301487783677e+01
4.097000000000000000e+03 4.019810059884785147e+01
8.193000000000000000e+03 3.933067112650405761e+01
