# w mse
3.000000000000000000e+00 1.330518354551802349e-03
5.000000000000000000e+00 5.290929665018618937e-03
9.000000000000000000e+00 2.087160650218995023e-02
1.700000000000000000e+01 8.083129378584487379e-02
3.300000000000000000e+01 3.058799802579820759e-01
6.500000000000000000e+01 1.102454755309278278e+00
1.290000000000000000e+02 3.715438846661985206e+00
2.570000000000000000e+02 1.204966283827705276e+01
5.130000000000000000e+02 3.293121813088667693e+01
1.025000000000000000e+03 5.452889186427085377e+01
2.049000000000000000e+03 6.460389332772545856e+01
