# drho_hcp drho_bcc ei ef ti tf avalancheSize
-7.497836191408702167e-03 7.932517072683810400e-04 2.214000000000000135e-01 2.338800000000000046e-01 1.845000000000000000e+03 1.949000000000000000e+03 9.486592192911813548e-01
-2.626787963775828461e-03 -1.836750173006489184e-03 2.413200000000000067e-01 2.436000000000000110e-01 2.011000000000000000e+03 2.030000000000000000e+03 1.184975200055929517e-01
-2.205845976856357638e-03 1.638507413590051948e-03 2.737200000000000188e-01 2.766000000000000125e-01 2.281000000000000000e+03 2.305000000000000000e+03 1.308594510203905936e-01
-7.179318031032666525e-03 -3.824704176233711603e-03 3.078000000000000180e-01 3.154799999999999827e-01 2.565000000000000000e+03 2.629000000000000000e+03 5.230798344851190773e-01
1.535452928047853494e-04 2.771819205364069519e-03 3.235199999999999743e-01 3.253199999999999981e-01 2.696000000000000000e+03 2.711000000000000000e+03 7.893518372158957186e-02
4.476510171805669902e-03 3.248358867688483365e-04 3.327600000000000002e-01 3.391199999999999770e-01 2.773000000000000000e+03 2.826000000000000000e+03 4.330103063427069854e-01
-5.479986217880095101e-03 -6.463002718509226752e-04 4.016399999999999970e-01 4.092000000000000082e-01 3.347000000000000000e+03 3.410000000000000000e+03 5.960429740762387407e-01
-2.025267408441056016e-03 -1.366690118164804596e-03 4.677600000000000091e-01 4.706400000000000028e-01 3.898000000000000000e+03 3.922000000000000000e+03 1.305782402528068431e-01
5.630264624855413347e-03 -1.188476264052024112e-03 5.111999999999999877e-01 5.176800000000000290e-01 4.260000000000000000e+03 4.314000000000000000e+03 3.878821455841289789e-01
-2.202309323633214189e-02 2.538763304179120564e-03 5.451599999999999779e-01 5.551199999999999468e-01 4.543000000000000000e+03 4.626000000000000000e+03 9.387744737539192030e-01
-1.246408403759086125e-03 3.383064956845816852e-03 5.738400000000000167e-01 5.836799999999999766e-01 4.782000000000000000e+03 4.864000000000000000e+03 8.027598953751345912e-01
-2.097703868721989551e-04 -7.959136548768060843e-04 5.856000000000000094e-01 5.890800000000000480e-01 4.880000000000000000e+03 4.909000000000000000e+03 1.578743800715940726e-01
2.314755843837432159e-02 -2.429796212067947964e-03 6.050400000000000222e-01 6.115199999999999525e-01 5.042000000000000000e+03 5.096000000000000000e+03 4.195709475091618512e-01
2.041716161366630145e-02 -6.881776039175946380e-04 6.849600000000000133e-01 6.915599999999999525e-01 5.708000000000000000e+03 5.763000000000000000e+03 4.595242711018828752e-01
1.582900668258047094e-02 -3.698611469373017102e-04 7.189200000000000035e-01 7.333199999999999719e-01 5.991000000000000000e+03 6.111000000000000000e+03 1.434772468964989223e+00
5.660339993530716374e-03 2.616671757666094028e-03 7.493999999999999551e-01 7.545600000000000085e-01 6.245000000000000000e+03 6.288000000000000000e+03 2.680390551685642442e-01
