0.000001	509.944640	19.283568
0.501076	513.815586	19.283568
1.000501	515.209060	19.283568
1.501231	515.416769	19.283568
2.005836	516.824245	19.283568
2.505404	516.898241	19.283568
3.006235	517.814316	19.283568
3.507684	516.489221	19.283568
4.002383	517.233072	19.283568
4.505695	517.972225	19.283568
5.004160	518.674684	19.283568
5.505233	519.369019	19.283568
6.003370	519.009588	19.283568
6.507768	519.534204	19.283568
7.008898	519.731599	19.283568
7.505156	519.916800	19.283568
8.007910	519.988222	19.283568
8.508993	520.133580	19.283568
9.006723	520.337351	19.283568
9.507680	520.648267	19.283568
10.005274	520.319911	19.283568
10.506611	520.494979	19.283568
11.006722	520.531884	19.283568
11.509088	520.537243	19.283568
12.006883	520.451421	19.283568
12.508898	520.524533	19.283568
13.011864	520.618977	19.283568
13.506899	520.974072	19.283568
14.010960	521.108605	19.283568
14.511398	521.558838	19.283568
15.011129	521.188752	19.283568
15.511652	520.683032	19.283568
16.010701	520.494851	19.283568
16.513365	520.915218	19.283568
17.013183	521.226150	19.283568
17.510929	521.230008	19.283568
18.010842	521.096523	19.283568
18.510323	520.934167	19.283568
19.011252	520.830474	19.283568
19.510053	521.066485	19.283568
20.013174	521.013842	19.283568
20.511035	521.343513	19.283568
21.013268	521.293116	19.283568
21.510762	520.954140	19.283568
22.011806	521.101953	19.283568
22.516334	521.003190	19.283568
23.013359	521.275006	19.283568
23.516309	521.064347	19.283568
24.016893	521.019768	19.283568
24.513333	521.144941	19.283568
25.016264	521.033414	19.283568
25.514228	521.041996	19.283568
26.016256	521.350192	19.283568
26.515062	521.212815	19.283568
27.017707	521.514346	19.283568
27.514921	521.041208	19.283568
28.015883	521.101117	19.283568
28.519409	520.768554	19.283568
29.015254	520.906663	19.283568
29.518398	520.959842	19.283568
30.015253	520.945007	19.283568
30.516741	520.707112	19.283568
31.019068	520.561945	19.283568
31.520298	520.986553	19.283568
32.019073	520.561360	19.283568
32.518060	520.682148	19.283568
33.020459	520.242852	19.283568
33.521828	520.300096	19.283568
34.017875	520.371554	19.283568
34.518066	520.149926	19.283568
35.019116	519.886404	19.283568
35.518524	519.902598	19.283568
36.022912	519.525790	19.283568
36.520209	520.132133	19.283568
37.021384	520.141850	19.283568
37.523525	519.986201	19.283568
38.024701	520.032096	19.283568
38.524628	520.185469	19.283568
39.025025	520.128335	19.283568
39.521847	519.799400	19.283568
40.025173	520.030214	19.283568
40.521885	519.999357	19.283568
41.020582	520.076339	19.283568
41.521374	519.605836	19.283568
42.023978	519.828620	19.283568
42.525357	520.104510	19.283568
43.022159	520.268518	19.283568
43.523602	520.088488	19.283568
44.025641	520.025525	19.283568
44.526779	519.946826	19.283568
45.025591	519.795810	19.283568
45.526885	519.778771	19.283568
46.025747	519.933832	19.283568
46.525548	519.647347	19.283568
47.028934	519.589530	19.283568
47.528114	519.704979	19.283568
48.026699	519.456445	19.283568
48.526768	519.103555	19.283568
49.026825	519.449508	19.283568
49.527317	519.653613	19.283568
50.025079	519.459493	19.283568
50.526557	519.330130	19.283568
