0.000000	-389.482329	-0.012435
0.000000	-355.764506	-0.011548
0.000000	-319.777151	-0.010662
0.000000	-282.112032	-0.009766
0.000000	-242.859435	-0.008877
0.000000	-201.551861	-0.007990
0.000000	-163.691994	-0.007097
0.000000	-130.791406	-0.006218
0.000000	-100.926380	-0.005332
0.000000	-71.169910	-0.004453
0.000000	-37.537706	-0.003557
0.000000	-2.986338	-0.002661
0.000000	-3.348260	-0.001769
0.000000	-1.083700	-0.000881
0.000000	0.000000	0.000000
0.000000	0.173982	0.000884
0.000000	0.507216	0.001769
0.000000	1.503081	0.002653
0.000000	1.394013	0.003547
0.000000	1.610662	0.004433
0.000000	1.932689	0.005324
0.000000	2.083798	0.006203
0.000000	2.617510	0.007097
0.000000	2.495148	0.007986
0.000000	2.123659	0.007986
0.107419	2.557357	0.008016
0.157966	42.797000	0.521036
0.209491	84.643473	1.044966
0.262085	107.311472	1.568586
0.316089	131.600131	2.059096
0.365687	152.069332	2.606626
0.416026	170.078282	3.109936
0.466351	185.397138	3.609316
0.515814	199.941788	4.108656
0.568725	216.424783	4.636956
0.618776	229.286473	5.137246
0.670454	243.297010	5.654476
0.723118	255.908387	6.172566
0.773918	267.713245	6.688556
0.823607	279.700029	7.186986
0.874131	291.719081	7.690456
0.924011	301.931388	8.191656
0.973317	313.060550	8.683936
1.023756	323.802848	9.187556
1.076833	334.507253	9.708096
1.126510	343.726031	10.214526
1.178913	352.555887	10.738116
1.231177	361.046677	11.259946
1.281111	370.970836	11.760196
1.330745	381.371498	12.258226
1.381102	390.808249	12.756436
1.431782	399.910176	13.265816
1.481634	408.644283	13.762316
1.531311	417.126867	14.261526
1.581394	425.500682	14.761906
1.631599	434.253633	15.263886
1.682052	443.651960	15.770036
1.732705	450.969377	16.273286
1.783019	458.287409	16.781556
1.832713	464.968215	17.277716
1.882052	472.931778	17.770256
1.931829	481.094292	18.265526
1.981501	488.288862	18.763596
2.031285	495.030049	19.260366
2.082973	500.720331	19.777206
1002.212708	574.364884	19.777176
1002.261999	573.332722	19.286546
1002.310879	572.757324	18.803296
1002.360362	571.600105	18.313386
1002.409483	570.184945	17.813466
1002.458688	569.582958	17.321986
1002.508260	568.567755	16.836036
1002.557237	567.101440	16.340396
1002.606860	566.314636	15.842276
1002.655570	564.908018	15.351586
1002.704734	563.722427	14.861186
1002.752951	562.986978	14.377786
1002.801385	561.912970	13.894676
1002.849876	560.297270	13.409566
1002.898800	559.160320	12.920956
1002.948159	557.692803	12.436926
1002.996008	556.628940	11.945706
1003.044518	555.428034	11.463426
1003.093382	554.026853	10.974516
1003.141929	552.542910	10.490486
1003.192444	550.743724	9.984166
1003.241067	550.006279	9.500176
1003.289939	548.610779	9.011316
1003.338604	547.282803	8.520886
1003.387114	545.810149	8.036266
1003.435494	544.528278	7.552296
1003.484469	542.742421	7.061936
1003.533305	541.045020	6.574656
1003.582234	539.759569	6.085676
1003.630867	537.892772	5.600726
