# drho_hcp drho_bcc avalancheSize
4.026043894236129681e-04 3.209270327825443081e-01 9.927389673376470824e+00
1.751705531481339284e-01 -3.306976352614823256e-01 3.807232527867412841e+00
1.266216623809221509e-02 -8.875424347217764076e-02 2.776203519304954792e+00
-6.318799219851012339e-03 2.304336294575565908e-03 2.106511135413653424e-01
-6.672239932261014861e-03 7.566648326891856069e-04 2.397704726927238905e-01
2.054764062532132840e-03 2.789996957322782994e-03 2.388635500784151988e-01
1.578930211725612653e-02 -4.784547879127329199e-03 5.656757168415450510e-01
-4.304445216001789865e-03 4.510007120470774754e-03 2.125052138202612184e-01
-5.239932889307491459e-03 -1.667097555186694557e-04 2.231910099782178913e-01
-1.089879939563845324e-02 -1.886137313479195263e-03 2.278746142702364752e-01
6.871053614247391028e-03 8.261070389237994832e-04 2.978700039781991826e-01
-1.836720828838861452e-02 -1.099132909273330301e-03 8.075556890854340697e-01
4.498172191737842551e-03 -4.410551089746488421e-04 1.436234798173612326e+00
3.775510722793029572e-03 1.285412204325891809e-03 1.464735046529761497e-01
2.545834693440765517e-02 9.780484434157681040e-04 5.296980609105058635e-01
-3.744771587108103317e-02 6.994076351042044504e-04 4.406227835466967058e+00
-2.161936221623472765e-03 4.495479978378243147e-05 6.189350740484507174e-01
8.333313161356659116e-04 1.813471092043054261e-05 8.322770629869208348e-02
1.875314878806433327e-03 4.492327170295042776e-04 2.391618612341293859e-01
-5.692917071666581119e-04 1.767789411557189883e-03 7.960074142376047379e-02
7.451303360024086331e-03 -1.792058188804009772e-04 7.368018162652517633e-01
1.713461028314666734e-02 -6.213634366598547523e-04 7.953610375284565492e-01
1.545658934282184704e-03 4.677054722716026715e-03 5.526655223404831618e-01
1.723650081108640819e-02 8.729421012580260847e-04 6.613792699960978627e-01
3.190045617534248423e-03 -3.365362658435802623e-03 2.128284841495635682e-01
1.517132167625251382e-03 -1.607530911404232710e-03 1.469926230472796025e+00
5.029844883649270404e-03 -4.198838306092994577e-04 9.149885763377966219e-01
-7.055084631076291579e-04 4.721678935941976685e-04 9.098645992946063910e-02
