# w mse
3.000000000000000000e+00 3.259787467174223019e-03
5.000000000000000000e+00 3.987856245240136918e-03
9.000000000000000000e+00 7.251185797831421857e-03
1.700000000000000000e+01 1.561642390057162849e-02
3.300000000000000000e+01 4.651701053995276058e-02
6.500000000000000000e+01 1.466326177201299485e-01
1.290000000000000000e+02 4.418555494658479854e-01
2.570000000000000000e+02 1.288913247808573859e+00
5.130000000000000000e+02 3.389590535936926052e+00
1.025000000000000000e+03 6.784056899752005876e+00
2.049000000000000000e+03 7.790998013383238607e+00
4.097000000000000000e+03 6.414832003240698910e+00
8.193000000000000000e+03 1.025822367942933511e+01
