# w mse
3.000000000000000000e+00 5.144824431002207980e-03
5.000000000000000000e+00 1.507925776873463367e-02
9.000000000000000000e+00 4.573464360203059742e-02
1.700000000000000000e+01 1.247947783000914607e-01
3.300000000000000000e+01 3.185424124384361177e-01
6.500000000000000000e+01 8.510263805324203013e-01
1.290000000000000000e+02 2.193176578802407573e+00
2.570000000000000000e+02 5.108237985330017494e+00
5.130000000000000000e+02 1.022216516249075546e+01
1.025000000000000000e+03 1.880850910618142180e+01
2.049000000000000000e+03 2.282829757502799595e+01
4.097000000000000000e+03 2.247256955447984339e+01
8.193000000000000000e+03 2.372970201315191829e+01
