# theta phi size
1.355655766014781136e+02 6.372574894874864526e+01 1.290000000000000000e+03
1.355494226018171560e+02 6.329819734212988891e+01 1.005000000000000000e+03
1.356854705227008822e+02 1.242588426573566096e+02 8.530000000000000000e+02
1.356653177156254060e+02 1.243051589941738087e+02 1.155000000000000000e+03
1.356665654586037704e+02 6.144142476505873418e+01 8.340000000000000000e+02
1.356646223528410928e+02 6.108004416524850910e+01 7.130000000000000000e+02
1.355653697104911828e+02 6.373396445049451842e+01 1.290000000000000000e+03
1.355507132900788747e+02 6.330507820726377588e+01 1.005000000000000000e+03
1.359523145048436845e+02 1.203711281707858092e+02 1.330000000000000000e+02
1.397746376576704961e+02 6.541164598932313368e+01 3.000000000000000000e+00
1.359546330098890508e+02 1.203729996953936592e+02 1.330000000000000000e+02
1.397818792371543566e+02 6.545097850455033495e+01 3.000000000000000000e+00
-2.471173816939549628e+00 1.058619777393555665e+02 5.000000000000000000e+00
-6.456434896320996586e+01 3.337111853176500631e+01 6.000000000000000000e+00
1.215802810482515497e+02 2.883224938853229347e+01 1.100000000000000000e+01
1.362254600974160041e+02 1.198551526798489846e+02 1.340000000000000000e+02
4.805085583098366442e+01 5.815835404422809773e+01 1.800000000000000000e+01
-4.443442339852188638e+01 1.162742510512513547e+02 2.652000000000000000e+03
-4.445057739818286535e+01 1.167018026578701324e+02 2.013000000000000000e+03
-4.431452947729913205e+01 5.574115734264338329e+01 1.084000000000000000e+03
-4.433468228437459402e+01 5.569484100582621977e+01 9.440000000000000000e+02
-4.433343454139624384e+01 1.185585752349412871e+02 8.660000000000000000e+02
-4.433537764715892138e+01 1.189199558347515193e+02 6.230000000000000000e+02
-4.443463028950881721e+01 1.162660355495054887e+02 1.167000000000000000e+03
-4.444928670992115372e+01 1.166949217927362099e+02 5.590000000000000000e+02
-4.404768549515633680e+01 5.962887182921419083e+01 2.649000000000000000e+03
-4.022536234232953234e+01 1.145883540106768805e+02 2.011000000000000000e+03
-4.404536699011097056e+01 5.962700030460634792e+01 1.084000000000000000e+03
-4.021812076284565052e+01 1.145490214954496935e+02 9.440000000000000000e+02
1.775288261830604313e+02 7.413802226064443346e+01 1.040000000000000000e+02
1.154356510367900341e+02 1.466288814682349937e+02 1.684000000000000000e+03
-5.841971895174846452e+01 1.511677506114677101e+02 1.050000000000000000e+02
-4.377453990258401006e+01 6.014484732015102253e+01 7.460000000000000000e+02
-1.319491441690163356e+02 1.218416459557719236e+02 6.000000000000000000e+00
1.363280609621366466e+02 6.129365712444674585e+01 5.000000000000000000e+00
1.364202143596910730e+02 6.091902125999069995e+01 2.000000000000000000e+00
1.363599218056296536e+02 1.226931424968347670e+02 5.000000000000000000e+00
1.363632477208001035e+02 1.224576320263410167e+02 2.000000000000000000e+00
1.363863292302611967e+02 1.242824676887689890e+02 1.060000000000000000e+02
1.363434000446751213e+02 6.080111308640189094e+01 3.710000000000000000e+02
1.363587257278597349e+02 1.244445205774267578e+02 1.784000000000000000e+03
1.363178843245148073e+02 6.064253468414454318e+01 2.340000000000000000e+03
1.363291450317709632e+02 6.131226218937631245e+01 3.710000000000000000e+02
1.364206413777073976e+02 6.092690438932480390e+01 1.784000000000000000e+03
1.363599196295642173e+02 1.226904483070583325e+02 1.820000000000000000e+02
1.363632358593174558e+02 1.224547481521520211e+02 3.590000000000000000e+02
