# theta phi size
1.315329325307974671e+02 1.053701444709461015e+02 4.900000000000000000e+01
1.342370873736524004e+02 1.224379150125018896e+02 7.240000000000000000e+02
1.342301293508430433e+02 5.751736216464858842e+01 4.800000000000000000e+02
1.342518044659117038e+02 1.224720045463413811e+02 5.600000000000000000e+02
1.347794715819483713e+02 5.753434687594036490e+01 1.600000000000000000e+02
1.342404807076913187e+02 5.735704382115536504e+01 3.760000000000000000e+02
1.348515428017491331e+02 5.762330419062717368e+01 1.670000000000000000e+02
1.315322024166375172e+02 1.053693313605787125e+02 4.900000000000000000e+01
1.291218224735767990e+02 1.220645293519187078e+02 5.900000000000000000e+01
-5.023617479746451409e+01 5.786078968976723758e+01 6.800000000000000000e+01
1.287769371394636551e+02 8.411106013933866166e+01 3.400000000000000000e+01
1.348480641489788638e+02 5.762207439657041164e+01 1.670000000000000000e+02
1.315388431716535820e+02 1.053608089406400836e+02 4.900000000000000000e+01
1.349570733664650106e+02 1.214634440242573135e+02 1.800000000000000000e+02
1.331213225616420743e+02 5.551461943610745919e+01 7.600000000000000000e+01
1.282798703775200693e+02 5.685878808386731720e+01 5.900000000000000000e+01
1.261719289260438899e+02 5.386567525994514227e+01 4.200000000000000000e+01
1.315381135920727615e+02 1.053599885579958766e+02 4.900000000000000000e+01
1.291966129536795336e+02 9.860484972365539136e+01 5.200000000000000000e+01
1.291173846137673991e+02 1.220661546112978328e+02 5.900000000000000000e+01
1.349489546955097694e+02 1.214625128417165314e+02 1.800000000000000000e+02
1.299783699146107097e+02 1.220055259889063421e+02 7.700000000000000000e+01
1.331218480429484998e+02 5.551436975831013143e+01 7.600000000000000000e+01
9.406446599632855055e+01 9.494025576466550831e+01 3.000000000000000000e+00
1.282916802839447996e+02 5.684850443592490166e+01 5.900000000000000000e+01
7.927837186301903216e+01 1.038875826079079445e+02 2.000000000000000000e+00
1.261712388682409198e+02 5.387267228828466159e+01 4.200000000000000000e+01
1.291971577049873758e+02 9.860590106274574396e+01 5.200000000000000000e+01
1.275945235179190433e+02 5.956420308721014578e+01 4.500000000000000000e+01
-5.023836850588452307e+01 5.786001386237439448e+01 6.800000000000000000e+01
1.289194528339040460e+02 5.232420997660465645e+01 6.600000000000000000e+01
1.287732321349654967e+02 8.409365133210894783e+01 3.400000000000000000e+01
1.348840083910626220e+02 5.765875127048172999e+01 1.610000000000000000e+02
8.939497509956058252e+01 8.819630200401130082e+01 2.000000000000000000e+00
-3.362848517140205473e+01 1.212529990691161430e+02 4.000000000000000000e+00
1.315539790723690317e+02 1.053525702156435386e+02 4.900000000000000000e+01
-4.846706746920253295e+01 7.462985552905389852e+01 5.550000000000000000e+02
