# w mse
3.000000000000000000e+00 4.575049388632685538e-02
5.000000000000000000e+00 8.566039297422584076e-02
9.000000000000000000e+00 1.912097278395801792e-01
1.700000000000000000e+01 3.991939888956724802e-01
3.300000000000000000e+01 8.077886967304697130e-01
6.500000000000000000e+01 1.649898179758656269e+00
1.290000000000000000e+02 3.259380015598589697e+00
2.570000000000000000e+02 6.107104713357788484e+00
5.130000000000000000e+02 1.049517200432797637e+01
1.025000000000000000e+03 1.516405670554345519e+01
2.049000000000000000e+03 2.175796646479767915e+01
4.097000000000000000e+03 2.763321733122926460e+01
8.193000000000000000e+03 3.141284961387528440e+01
