# w mse
3.000000000000000000e+00 4.188622535966251420e-02
5.000000000000000000e+00 7.957240008572437351e-02
9.000000000000000000e+00 1.750297969083380867e-01
1.700000000000000000e+01 3.838064607084355484e-01
3.300000000000000000e+01 8.090198985584639013e-01
6.500000000000000000e+01 1.656756116597918105e+00
1.290000000000000000e+02 3.249975872704642388e+00
2.570000000000000000e+02 5.878877852454018615e+00
5.130000000000000000e+02 1.030178831709632981e+01
1.025000000000000000e+03 2.210068912523555795e+01
2.049000000000000000e+03 3.894828897400477530e+01
4.097000000000000000e+03 4.168792970532329889e+01
