# w mse
3.000000000000000000e+00 3.809627670654743004e-02
5.000000000000000000e+00 7.777477592287758423e-02
9.000000000000000000e+00 2.048426712387269588e-01
1.700000000000000000e+01 4.740802378184914012e-01
3.300000000000000000e+01 1.024991395620372225e+00
6.500000000000000000e+01 2.127875558786096022e+00
1.290000000000000000e+02 4.223639057445574885e+00
2.570000000000000000e+02 7.974922098793447489e+00
5.130000000000000000e+02 1.431307302181504859e+01
1.025000000000000000e+03 2.343745890206831461e+01
2.049000000000000000e+03 3.112755374037181966e+01
4.097000000000000000e+03 4.018581596757681496e+01
8.193000000000000000e+03 3.931684480570066142e+01
