# theta phi
1.484696486808397538e+02 1.218474654293130612e+02
-1.227265641244151055e+02 1.205833010004181745e+02
1.462679831516237527e+02 6.200720669905179960e+01
-3.153035131916024270e+01 5.815253457068695297e+01
5.727343587558489446e+01 5.941669899958181844e+01
-3.373201684837625436e+01 1.179927933009482075e+02
-5.271519400215125728e+01 1.230773811499614965e+02
-1.454610656427862523e+02 5.677293307348030993e+01
-1.237359750426386427e+02 5.572734622493528889e+01
5.121448350617166057e+01 1.218840542212048348e+02
-5.621977295916005346e+01 1.225669462765262381e+02
-3.133912103325649667e+01 1.232713397383978986e+02
-1.429673181486009241e+02 1.205614334651445176e+02
1.152896197120380180e+02 6.228587647008131967e+01
5.299468822154662462e+01 5.934325649198140695e+01
-1.479150917058667858e+02 5.888269341075017849e+01
-1.446941351743296025e+02 1.197887948078513034e+02
-1.453582235111188368e+02 1.249409239285178472e+02
1.465229770456963934e+02 5.677407274195544318e+01
1.472053417556672343e+02 6.024686814487427000e+01
-5.614289438416590627e+01 1.218859652234008877e+02
1.272848059978487356e+02 5.692261885003850352e+01
3.453893435721376193e+01 1.232270669265196972e+02
5.626402495736137155e+01 1.242726537750647253e+02
-1.287855164938283394e+02 5.811594577879517942e+01
1.237802270408399465e+02 5.743305372347375481e+01
1.486608789667435246e+02 5.672866026160211561e+01
3.703268185139907587e+01 5.943856653485548946e+01
-6.471038028796198205e+01 1.177141235299186803e+02
-1.270053117784533754e+02 1.206567435080185930e+02
3.208490829413319290e+01 1.211173065892498499e+02
3.530586482567041173e+01 6.021120519214868949e+01
3.464177648888117034e+01 5.505907607148215277e+01
-3.347702295430362085e+01 1.232259272580445497e+02
-3.279465824433277987e+01 1.197531318551257300e+02
1.238571056158341008e+02 5.811403477659912653e+01
5.155921673200841582e+01 1.214566945841467742e+02
1.223489918475117690e+02 5.605455755566936205e+01
5.333294113580760154e+01 1.220134776173859166e+02
-5.251130105635566991e+01 1.229780707933780093e+02
1.431418569680431858e+02 1.217445475694958930e+02
-1.268162612906477023e+02 5.659314148180210680e+01
-1.256019533715426064e+02 5.726623086354476300e+01
-3.190521589197994246e+01 5.584659185091957312e+01
1.226324538073222925e+02 6.125816427885931859e+01
3.490454760659623901e+01 1.229686613984992505e+02
-2.789554683889992504e+01 5.725962913264096699e+01
-1.445110337885992067e+02 5.641241288991154335e+01
5.575190464132450074e+01 1.211145681350169809e+02
5.580266930860967278e+01 5.470373827350973528e+01
-3.303225519630552043e+01 5.375366364436180078e+01
-5.738719174821611801e+01 5.818241239798803122e+01
2.988862447432350677e+01 5.988017352917228209e+01
-1.245576642413768838e+02 5.940439817185144022e+01
3.655136710784945109e+01 1.245662683287048509e+02
1.251383535161951528e+02 1.208273657350803347e+02
-1.435540077587265557e+02 1.241108013122846785e+02
5.479418445128418114e+01 1.234419177863582036e+02
-6.328052343789766354e+01 1.225370807033451825e+02
1.541805831293799542e+02 5.560008753025773132e+01
5.411636536927463936e+01 5.964982367801006546e+01
5.177854100148854144e+01 1.193321870342913371e+02
5.506320360346425247e+01 1.232265265120255862e+02
-1.455735105810570644e+02 1.196021459389074977e+02
5.178066035435510628e+01 5.501767252531718100e+01
2.805042411659917434e+01 1.216756556589252796e+02
1.139570882285602806e+02 1.191099068770146090e+02
5.356518702144419564e+01 1.206297905786830000e+02
3.442000128430498052e+01 1.201246076477188751e+02
3.427657592709321932e+01 5.550844746619182501e+01
-3.910162859398145230e+01 1.216244280221581846e+02
1.408124822578907640e+02 5.763623192541178497e+01
1.230529513712860705e+02 5.627492712407987341e+01
-4.837886643764091588e+01 5.693707150070849821e+01
-1.284407832679915771e+02 5.854330541585323999e+01
-5.765100815248823807e+01 1.239454424443306237e+02
-1.266670588641923842e+02 5.798652238261409764e+01
1.274886989436443514e+02 5.702192920662199782e+01
-3.685814303195683550e+01 5.825545243050410704e+01
5.318373870935229064e+01 1.234068585181978932e+02
5.439804662845739358e+01 1.227337691364552512e+02
1.480947841080200647e+02 1.241534081490804482e+02
-5.736754619267772171e+01 1.187418357211407027e+02
-1.450954523934037468e+02 5.703133860150075662e+01
1.521044531611000821e+02 1.227403708673590330e+02
3.548896621140080043e+01 1.235875871100884638e+02
-1.242480953586754993e+02 5.888543186498302617e+01
-1.241973306913903343e+02 1.252962617264902576e+02
1.469677448036945009e+02 1.262463363556381921e+02
1.226128082517839033e+02 1.218175876020119972e+02
-1.501113755256764932e+02 1.201198264708277179e+02
5.544233575862310914e+01 1.205956018281485740e+02
-1.434486328921505560e+02 5.543373167129516332e+01
-5.486164648380486142e+01 5.917263426491967948e+01
3.644599224127344428e+01 5.588919868771532862e+01
-1.252058155487158189e+02 5.655808221364181065e+01
1.167194765621023294e+02 5.746291929665482456e+01
-2.581941687062007418e+01 1.243999124697422900e+02
-1.258836346307253677e+02 1.203501763219899487e+02
-1.282214589985114799e+02 6.066781296570865578e+01
-1.249367963965357404e+02 5.677347348797442095e+01
3.442648941894292136e+01 6.039785406109250232e+01
-1.282193396456449079e+02 1.249823274746828190e+02
-1.519495758834008257e+02 5.832434434107472754e+01
-6.604291177143971936e+01 6.089009312298541232e+01
-1.264348129785557973e+02 5.937020942131701418e+01
-1.455799987156950124e+02 5.987539235228113199e+01
-1.457234240729067665e+02 1.244915525338081892e+02
1.408983714060185548e+02 5.837557197784183671e+01
-3.918751774210923600e+01 1.223637680745882079e+02
-5.694704862871395079e+01 1.237250728759201195e+02
1.316211335623590912e+02 1.230629284992915018e+02
-1.302717797735903957e+02 5.696006177518286506e+01
5.108365396926164692e+01 1.248231334318692660e+02
2.738922745831409244e+01 1.209917364505340487e+02
1.188060123131827623e+02 1.215873424743188309e+02
1.451349233885766239e+02 1.242010249262542914e+02
-1.276427948475795944e+02 5.604810502230895963e+01
1.443601817977619248e+02 1.189965314409788135e+02
-4.636661357156656749e+01 1.234551029773824240e+02
3.809842944143247223e+01 5.881357612270102919e+01
-1.314666657153613869e+02 5.621558771400665222e+01
-1.229893809591567333e+02 5.486097065213728996e+01
-3.730492775869909394e+01 5.875146456230742587e+01
-3.319589292457896335e+01 6.012459893809459999e+01
3.396446344060679223e+01 5.789322004488958129e+01
-3.059562041378855568e+01 5.654873627137084924e+01
1.432537369297742487e+02 1.243181870135990152e+02
1.241753718160179858e+02 5.944172973615964395e+01
1.432026168847370116e+02 5.810290555913891808e+01
1.181216215165451615e+02 5.638635066637043280e+01
-1.448154633460820264e+02 5.484454627115889025e+01
5.926311662441798234e+01 1.210993178725917829e+02
1.493031103719191890e+02 1.224488715810048376e+02
1.465908117177811505e+02 1.270906234733889875e+02
-1.270504704321505187e+02 5.758602534785137550e+01
1.487568477582873356e+02 1.265835117665337322e+02
1.170131945801323212e+02 6.157824091955063750e+01
1.147762710412786902e+02 1.222508562604337214e+02
-1.438766547771550108e+02 1.226645755922135095e+02
1.469546782784821630e+02 1.225723685154931957e+02
-1.444118184788430597e+02 1.218718282104672141e+02
-1.279421730566076860e+02 5.681491004892524188e+01
3.072683975408394375e+01 1.211961866306578628e+02
-1.455440637456092077e+02 5.387369351079599511e+01
3.294956011229152182e+01 1.253596449780274469e+02
-3.500099817243234668e+01 5.752000651911864537e+01
-3.997013429182157296e+01 1.241615527734860365e+02
-1.392910964107937843e+02 1.230743698090428921e+02
3.291321900952384993e+01 5.771793418154243938e+01
1.248760091475442096e+02 5.635864513015640398e+01
1.221607895348806778e+02 5.809114589434528853e+01
3.723197018861971941e+01 5.913126745411901908e+01
-1.432690284230812097e+02 5.897455844048748475e+01
-6.343487795304200461e+01 1.246735398609427961e+02
1.247851211770516784e+02 5.982458186205161610e+01
-2.972712518714289942e+01 1.199478255097929491e+02
-6.065515273593516099e+01 1.199754486900993129e+02
5.932997442740917649e+01 5.658532577003708752e+01
4.693276363685902197e+01 5.576923968649228414e+01
5.335110092323522935e+01 1.218808594276172101e+02
5.280220726772814999e+01 1.194611992297001279e+02
-6.275679279722759674e+01 5.690149491238447865e+01
4.667332962624311676e+01 5.833685390758048328e+01
-6.362626602269064335e+01 5.782980453837204493e+01
-1.449939008606228015e+02 1.241997537359008277e+02
1.201618899362996729e+02 5.912902653023201793e+01
4.656425860953700635e+01 1.222712282791835037e+02
4.444450314333975882e+01 5.450965255367534468e+01
-1.434909107424229830e+02 1.256929186564019858e+02
1.247020377545991039e+02 5.864911250561837619e+01
5.630993548735676768e+01 5.601150451276451747e+01
1.288069622870625324e+02 1.184460844225735343e+02
5.745437594035329454e+01 1.239717336441038213e+02
-4.115258502860268663e+01 1.261602095461655324e+02
-5.910499477534410318e+01 6.000125981529374997e+01
-3.634745494292931767e+01 1.222385089998081042e+02
-4.594853917722043235e+01 5.680821336272619959e+01
1.457488824187301759e+02 5.095785275817519988e+01
-1.423617730326111541e+02 1.221986312924115623e+02
3.553925480315599117e+01 5.821815134138400794e+01
1.197976042839658106e+02 1.208789160088809922e+02
4.972822022640961848e+01 1.230399382248171349e+02
-1.289163460307383673e+02 5.517686656813072688e+01
-1.526107725416859182e+02 5.900826354946595842e+01
-6.119398768681725898e+01 5.841265752568116199e+01
-3.486507661142338321e+01 5.579897507374570864e+01
5.235720515242041984e+01 1.239518949776910546e+02
-3.563981820223809649e+01 6.100346855902119358e+01
1.336333864284334538e+02 5.654489702261759732e+01
-1.419015705585675278e+02 1.211864238772989779e+02
4.853333428463861310e+01 1.237844122859933549e+02
5.701061904084328091e+01 1.251390293478627171e+02
1.426950722413009203e+02 1.212485354376925955e+02
1.468041070754210295e+02 1.198754010619054071e+02
-1.460355365593932220e+02 1.221067799551104258e+02
1.494043795862114621e+02 1.234512637286291579e+02
-3.674626307022578686e+01 5.568181298640099897e+01
-5.582462818398201421e+01 1.205582702638403561e+02
-3.679738311526299555e+01 1.218970944408611103e+02
-6.187837848345483138e+01 1.236136493336295672e+02
3.518453665391798779e+01 1.251554537288411098e+02
-1.207368833755820106e+02 5.890068212740822418e+01
-3.069688962808081456e+01 5.755112841899516951e+01
-3.340918828221887793e+01 5.290937652661103385e+01
