# w mse
3.000000000000000000e+00 2.809702719952477702e-03
5.000000000000000000e+00 9.965450816308046161e-03
9.000000000000000000e+00 3.562618784384855020e-02
1.700000000000000000e+01 1.117020516556857662e-01
3.300000000000000000e+01 2.968318806928635922e-01
6.500000000000000000e+01 6.946542882776041150e-01
1.290000000000000000e+02 1.499620296144681841e+00
2.570000000000000000e+02 3.139084235797164002e+00
5.130000000000000000e+02 6.444275807701120407e+00
1.025000000000000000e+03 1.287727464556365398e+01
2.049000000000000000e+03 2.302021200214118934e+01
4.097000000000000000e+03 2.938740030598569319e+01
