# w mse
3.000000000000000000e+00 3.439457043955590943e-04
5.000000000000000000e+00 1.326658154513902198e-03
9.000000000000000000e+00 4.928171769188604591e-03
1.700000000000000000e+01 1.749853759749146406e-02
3.300000000000000000e+01 6.234730104415477786e-02
6.500000000000000000e+01 2.274775191870608837e-01
1.290000000000000000e+02 8.213944873873535446e-01
2.570000000000000000e+02 2.886525516247419265e+00
5.130000000000000000e+02 8.856779197268300763e+00
1.025000000000000000e+03 1.839963905749318229e+01
2.049000000000000000e+03 2.607961497242477478e+01
