# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.755504155200197057e-03
9.000000000000000000e+00 6.043881653801768880e-03
1.700000000000000000e+01 1.680359828765932637e-02
3.300000000000000000e+01 4.105318421352842362e-02
6.500000000000000000e+01 8.771026585604060899e-02
1.290000000000000000e+02 1.801925066399699404e-01
2.570000000000000000e+02 3.952218071380977360e-01
5.130000000000000000e+02 9.006942069017936925e-01
1.025000000000000000e+03 1.818590546290136389e+00
2.049000000000000000e+03 3.374967642057742356e+00
4.097000000000000000e+03 6.775104311344964714e+00
8.193000000000000000e+03 1.005407316793518646e+01
