# w mse
3.000000000000000000e+00 1.367218583489816916e-03
5.000000000000000000e+00 5.435484634405614822e-03
9.000000000000000000e+00 2.143542833751518190e-02
1.700000000000000000e+01 8.300089541080567235e-02
3.300000000000000000e+01 3.132527944905075801e-01
6.500000000000000000e+01 1.118602661870170101e+00
1.290000000000000000e+02 3.710085144678453517e+00
2.570000000000000000e+02 1.197354950697411269e+01
5.130000000000000000e+02 3.238070310770390137e+01
1.025000000000000000e+03 5.416675626187790726e+01
2.049000000000000000e+03 6.510767949124688414e+01
