# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.895936097529804304e-03
9.000000000000000000e+00 5.753643883285190774e-03
1.700000000000000000e+01 1.451953031804882957e-02
3.300000000000000000e+01 3.613515990812147388e-02
6.500000000000000000e+01 8.582482745581630768e-02
1.290000000000000000e+02 1.931422987561117743e-01
2.570000000000000000e+02 4.126266095717570637e-01
5.130000000000000000e+02 8.501200204701544472e-01
1.025000000000000000e+03 1.747662352006203124e+00
2.049000000000000000e+03 3.670680480171043758e+00
4.097000000000000000e+03 7.014464219372494647e+00
8.193000000000000000e+03 1.124168194949470667e+01
