# theta phi size
6.086591585555355266e+01 4.917104096081983755e+01 7.000000000000000000e+00
2.975337719471182396e+01 1.094016966086365557e+02 3.000000000000000000e+00
-7.793013305171285765e+01 6.915530844203006211e+01 2.000000000000000000e+00
4.626781333056757717e+01 1.130981047255591676e+02 8.000000000000000000e+00
3.852157318598272440e+01 9.019822008109221656e+01 2.000000000000000000e+00
8.631017734821494969e+01 1.790674111816035463e+02 2.000000000000000000e+00
-1.191340841444464616e+02 1.308289590391801482e+02 1.100000000000000000e+01
-1.502466228052881831e+02 7.059830339136345856e+01 2.000000000000000000e+00
1.020698669482871566e+02 1.108446915579699379e+02 2.000000000000000000e+00
-1.337321866694324228e+02 6.690189527444083240e+01 8.000000000000000000e+00
-1.414784268140172969e+02 8.980177991890778344e+01 9.000000000000000000e+00
-9.368982265178505031e+01 9.325888183964561318e-01 2.000000000000000000e+00
3.352522111547754236e+01 1.149465094583312919e+02 2.000000000000000000e+00
1.271361187751404884e+02 9.463786425447582928e+01 3.000000000000000000e+00
9.000000000000000000e+01 6.445632699384491104e+01 2.000000000000000000e+00
-4.583708099724233875e+01 8.978871677661561534e+01 1.100000000000000000e+01
-5.139712625639191401e+01 2.399427549501262646e+01 2.000000000000000000e+00
5.894229234820638652e+00 1.716003247800322242e+02 2.000000000000000000e+00
2.171228545260049003e+01 1.747687853695975662e+02 3.000000000000000000e+00
9.033710474063194340e+01 8.633178976849083597e+01 2.000000000000000000e+00
-4.946129528637309392e+01 1.495387351852153870e+02 3.000000000000000000e+00
3.352284979617467542e+01 1.149486477311920680e+02 2.000000000000000000e+00
1.750713235110844153e+02 7.928322505079216853e+01 2.000000000000000000e+00
2.613611553315116254e+01 1.749903754730828496e+02 1.200000000000000000e+01
-4.546393565772302736e+01 9.298682259324930754e+00 7.000000000000000000e+00
-9.090460785474451200e+01 1.165872850130041627e+02 1.000000000000000000e+01
-1.320034459930580795e+02 1.695905797852740022e+02 2.000000000000000000e+00
-9.031309711317051381e+01 5.541515205930420684e+00 2.000000000000000000e+00
1.720552509870139346e+01 9.008709766250750306e+01 7.000000000000000000e+00
3.950768473587179130e+01 8.043906388850470535e+01 2.000000000000000000e+00
2.183085336524582143e+00 1.289979858834830395e+02 3.000000000000000000e+00
5.969584537821175019e+01 6.901344297015214124e+01 2.000000000000000000e+00
1.377450240174821943e+02 8.945223831077615273e+01 4.000000000000000000e+00
-9.153736766162904814e+01 1.529698383731963247e+02 2.000000000000000000e+00
5.674917331493232808e+01 1.536850157405618802e+02 3.000000000000000000e+00
-1.390368784282443642e+02 1.110521316841576578e+02 2.000000000000000000e+00
1.495361575544345669e+02 5.726052006282093210e+00 5.000000000000000000e+00
5.920641354785038857e+01 1.101085325701621827e+02 3.000000000000000000e+00
-1.464747788845224648e+02 6.505349054166869394e+01 2.000000000000000000e+00
-5.286388122485953289e+01 8.536213574552419914e+01 6.000000000000000000e+00
-9.000000000000000000e+01 1.155436730061551032e+02 4.000000000000000000e+00
1.341629190027576612e+02 9.021128322338438466e+01 1.600000000000000000e+01
1.286028737436080860e+02 1.560057245049873700e+02 4.000000000000000000e+00
-1.741057707651793578e+02 8.399675219967773998e+00 3.000000000000000000e+00
-1.582877145473995029e+02 5.231214630402429400e+00 6.000000000000000000e+00
-8.966289525936805660e+01 9.366821023150917824e+01 4.000000000000000000e+00
1.305387047136269132e+02 3.046126481478462367e+01 3.000000000000000000e+00
-1.464771502038253459e+02 6.505135226880793198e+01 4.000000000000000000e+00
-4.928676488915579412e+00 1.007167749492078315e+02 1.400000000000000000e+01
-1.538638844668488730e+02 5.009624526917161091e+00 2.000000000000000000e+00
1.345360643422769726e+02 1.707013177406750515e+02 9.000000000000000000e+00
8.909539214525548800e+01 6.341271498699583731e+01 2.000000000000000000e+00
4.799655400694192053e+01 1.040942021472600487e+01 2.000000000000000000e+00
8.968690288682950040e+01 1.744584847940695909e+02 4.000000000000000000e+00
-1.627944749012986279e+02 8.991290233749249694e+01 3.000000000000000000e+00
-1.404923152641282229e+02 9.956093611149529465e+01 2.000000000000000000e+00
-1.778169146634754441e+02 5.100201411651695338e+01 2.000000000000000000e+00
-1.203041546217882569e+02 1.109865570298478730e+02 3.000000000000000000e+00
-4.225497598251781994e+01 9.054776168922383306e+01 3.000000000000000000e+00
8.846263233837096607e+01 2.703016162680368240e+01 7.000000000000000000e+00
-1.232508266850676932e+02 2.631498425943814112e+01 5.000000000000000000e+00
4.096312157175561453e+01 6.894786831584235642e+01 2.000000000000000000e+00
-3.046384244556543308e+01 1.742739479937179112e+02 3.000000000000000000e+00
-1.207935864521495972e+02 6.989146742983781735e+01 3.000000000000000000e+00
6.281749248446006817e+01 1.423857342606564487e+02 2.000000000000000000e+00
-1.095999304753943875e+02 1.679073649877182675e+02 2.000000000000000000e+00
1.290511812341848668e+02 1.138679496824517230e+02 4.000000000000000000e+00
-7.825122408459741052e+01 1.786010447690452736e+02 7.000000000000000000e+00
-1.266388970775429357e+02 1.095818049327189669e+02 2.000000000000000000e+00
-3.900620300773019977e+01 1.197565634089708340e+02 4.000000000000000000e+00
-8.167239821207586203e+01 1.761121008537814419e+02 4.000000000000000000e+00
1.298377017285738191e+02 1.121205087374333118e+02 2.000000000000000000e+00
4.895767917241038703e+01 1.192807058097844397e+01 5.000000000000000000e+00
-4.860679129417029287e+01 1.152146477153976356e+01 2.000000000000000000e+00
3.826311497651259685e+01 3.286737821044509644e+01 2.000000000000000000e+00
-1.331901146889901497e+02 1.149433864189917074e+02 3.000000000000000000e+00
8.360392335728566593e+01 4.389359234127078224e+01 5.000000000000000000e+00
-1.795008271761317076e+01 1.043204967711909887e+02 3.000000000000000000e+00
1.536964226310123536e+02 1.747515344507120574e+02 5.000000000000000000e+00
-4.442397663636507588e+01 3.087401746845010919e+01 5.000000000000000000e+00
4.309813580105076625e+01 1.010320825931458870e+02 2.000000000000000000e+00
-1.079761989162528835e+02 1.679171584803473820e+02 3.000000000000000000e+00
1.952664842357356534e+01 8.915395376426364749e+01 2.000000000000000000e+00
1.343559853966766013e+02 9.371923765637798454e+01 3.000000000000000000e+00
-5.563892734046220312e+01 6.191080127046846115e+01 2.000000000000000000e+00
6.281577522885798004e+01 1.423854741374733806e+02 1.100000000000000000e+01
2.792962409336090346e+01 1.135621457554715796e+01 7.000000000000000000e+00
5.368974846405748025e+01 9.046806998000792532e+01 2.000000000000000000e+00
-1.125628184629981092e+02 1.750585679293425017e+02 5.000000000000000000e+00
3.459376208862165925e+01 1.625525580390750520e+02 2.000000000000000000e+00
1.341752559767045909e+02 1.158013938504859475e+01 2.000000000000000000e+00
-1.171825075155399247e+02 3.761426573934357975e+01 3.000000000000000000e+00
7.040006952460561251e+01 1.209263501228174498e+01 1.200000000000000000e+01
-5.094881876581514035e+01 6.613205031754829122e+01 1.500000000000000000e+01
1.017487759154026037e+02 1.398955230954732176e+00 3.000000000000000000e+00
5.336110292245707853e+01 7.041819506728103306e+01 3.000000000000000000e+00
1.409937969922698073e+02 6.024343659102916604e+01 2.000000000000000000e+00
9.832760178792415218e+01 3.887899146218578128e+00 2.000000000000000000e+00
-5.016229827142618092e+01 6.787949126256668819e+01 2.000000000000000000e+00
-1.310423208275896343e+02 1.680719294190215862e+02 3.000000000000000000e+00
1.313932087058297213e+02 1.684785352284602595e+02 2.000000000000000000e+00
-1.417368850234874174e+02 1.471326217895549178e+02 3.000000000000000000e+00
4.680988531100985739e+01 6.505661358100830682e+01 3.000000000000000000e+00
-9.639607664271434828e+01 1.361064076587292391e+02 2.000000000000000000e+00
1.620499172823868435e+02 7.567950322880903968e+01 2.000000000000000000e+00
-2.630357736898764287e+01 5.248465549287946175e+00 7.000000000000000000e+00
1.355760233636349312e+02 1.491259825315499086e+02 4.000000000000000000e+00
-1.369018641989492266e+02 7.896791740685412719e+01 4.000000000000000000e+00
7.202380108374711654e+01 1.208284151965262687e+01 3.000000000000000000e+00
-1.604733515764264382e+02 9.084604623573635251e+01 4.000000000000000000e+00
-4.564401460332340577e+01 8.628076234362204389e+01 2.000000000000000000e+00
1.243610726595377969e+02 1.180891987295315460e+02 3.000000000000000000e+00
-1.171842247711420271e+02 3.761452586252661234e+01 2.000000000000000000e+00
-1.520703759066391001e+02 1.686437854244528580e+02 2.000000000000000000e+00
-1.263102515359425411e+02 8.953193001999206047e+01 3.000000000000000000e+00
6.743718153700189077e+01 4.941432070657501896e+00 3.000000000000000000e+00
-1.454062379113783550e+02 1.744744196092494803e+01 3.000000000000000000e+00
-4.582474402329542329e+01 1.684198606149514035e+02 1.200000000000000000e+01
-1.722113470524222691e+02 2.307210515503182791e+01 3.000000000000000000e+00
8.771004485122807637e+01 7.414197578457957150e+01 2.000000000000000000e+00
-8.306512668164349122e+01 7.788579033717503819e+01 3.000000000000000000e+00
9.877616995678063461e+01 1.264363152800443579e+01 2.000000000000000000e+00
1.665219606896721061e+01 9.639051489236510406e+01 2.000000000000000000e+00
5.164330092657692006e+01 8.215733868966698594e+01 3.000000000000000000e+00
-1.564093890144184513e+02 1.367604969363480052e+02 2.000000000000000000e+00
1.453331422784055462e+02 6.046046424907602557e+01 6.000000000000000000e+00
-1.722350217898696201e+02 2.306605959291491459e+01 8.000000000000000000e+00
1.451446083190620300e+02 9.103990074764026019e+01 5.000000000000000000e+00
1.343655935464864193e+01 5.946191338816140615e+01 2.000000000000000000e+00
-1.295953683829327758e+02 8.108926103612192549e+01 1.500000000000000000e+01
-8.842299922241862475e+01 1.739090247207885795e+02 3.000000000000000000e+00
-5.547695513184218719e+00 6.999812779873396096e+01 3.000000000000000000e+00
9.745233137502718535e+01 3.696253926271678836e+01 2.000000000000000000e+00
2.319458505299697215e+00 8.757224702806938410e+01 2.000000000000000000e+00
1.408643023182906688e+02 1.176112864328240164e+02 2.000000000000000000e+00
-1.358341748293610465e+02 7.167044337032719170e+01 2.000000000000000000e+00
-1.411238196750178417e+02 7.153155773433368836e+01 3.000000000000000000e+00
8.772063756285190550e+01 7.413338976364661903e+01 3.000000000000000000e+00
-1.625063832475911170e+02 1.661890703584557798e+02 2.000000000000000000e+00
1.617980739821107505e+01 5.310196070887423048e+01 2.000000000000000000e+00
-1.053697494820125868e+01 9.069575687477664871e+01 3.000000000000000000e+00
9.245669960524858766e+01 1.335788131897880930e+02 3.000000000000000000e+00
6.475392944973533815e+01 7.349175456767765624e+00 2.000000000000000000e+00
8.016134070432664771e+01 1.661798402341355825e+02 6.000000000000000000e+00
4.200267220722574990e+01 1.039369718839511307e+02 2.000000000000000000e+00
5.856172581329718696e+01 6.846220998134887736e+01 2.000000000000000000e+00
1.158714365849023551e+02 1.067466876240086577e+02 3.000000000000000000e+00
1.297487167818371177e+02 9.707118257604209077e+01 3.000000000000000000e+00
-6.450046131247506764e+01 1.774965911762997735e+02 2.000000000000000000e+00
8.848139269381137240e+01 1.304737850239587544e+02 6.000000000000000000e+00
-7.629382711245980886e+01 4.566186577437905214e+01 8.000000000000000000e+00
7.788652947577746843e+00 1.569278948449681934e+02 4.000000000000000000e+00
-9.228995514877190942e+01 1.058580242154204427e+02 2.000000000000000000e+00
9.693487331835652299e+01 1.021142096628249618e+02 3.000000000000000000e+00
-8.122383004321935118e+01 1.673563684719955518e+02 6.000000000000000000e+00
-1.633478039310327858e+02 8.360948510763492436e+01 2.000000000000000000e+00
-1.283566990734230728e+02 9.784266131033301406e+01 2.000000000000000000e+00
2.359061098558156644e+01 4.323950306365202323e+01 2.000000000000000000e+00
-3.466685772159447509e+01 1.195395357509239886e+02 2.000000000000000000e+00
7.764978210130361269e+00 1.569339404070850890e+02 2.000000000000000000e+00
-3.485539168093798423e+01 8.896009925235973981e+01 2.000000000000000000e+00
-1.665634406453513918e+02 1.205380866118385796e+02 3.000000000000000000e+00
5.040463161706725259e+01 9.891073896387808873e+01 2.000000000000000000e+00
9.157700077758137525e+01 6.090975279211428450e+00 2.000000000000000000e+00
1.744523044868157911e+02 1.100018722012660390e+02 2.000000000000000000e+00
-8.254766862497281465e+01 1.430374607372832259e+02 2.000000000000000000e+00
-1.776805414947003214e+02 9.242775297193061590e+01 3.000000000000000000e+00
-3.913569768170933827e+01 6.238871356717599070e+01 2.000000000000000000e+00
4.416582517063896773e+01 1.083295566296728083e+02 2.000000000000000000e+00
3.887618032498213694e+01 1.084684422656663116e+02 5.000000000000000000e+00
-9.227936243714809450e+01 1.058666102363533952e+02 2.000000000000000000e+00
1.749361675240890079e+01 1.381092964154422909e+01 3.000000000000000000e+00
-1.638201926017889321e+02 1.268980392911257553e+02 2.000000000000000000e+00
1.694630250517987520e+02 8.930424312522335129e+01 8.000000000000000000e+00
-8.754330039475139813e+01 4.642118681021190696e+01 2.000000000000000000e+00
-1.152460705502646761e+02 1.726508245432322610e+02 2.000000000000000000e+00
-9.983865929567336650e+01 1.382015976586441042e+01 5.000000000000000000e+00
-1.379973277927742572e+02 7.606302811604886926e+01 2.000000000000000000e+00
-1.214382741867028130e+02 1.115377900186511226e+02 2.000000000000000000e+00
-6.412856341509764491e+01 7.325331237599135648e+01 2.000000000000000000e+00
-5.025128321816288945e+01 8.292881742395792344e+01 3.000000000000000000e+00
1.154995386875249181e+02 2.503408823700247421e+00 2.000000000000000000e+00
-9.151860730618865603e+01 4.952621497604123135e+01 2.000000000000000000e+00
1.037061728875402054e+02 1.343381342256209621e+02 2.000000000000000000e+00
4.603351117601597764e+01 1.129299475405779418e+02 2.000000000000000000e+00
