# drho_hcp drho_bcc ei ef ti tf avalancheSize
1.546619711669341979e-02 -6.970570413555986916e-03 2.206799999999999873e-01 2.312400000000000011e-01 1.839000000000000000e+03 1.927000000000000000e+03 1.264795480923655013e+00
1.223749745851071546e-03 -1.783987938899179657e-04 2.450400000000000078e-01 2.456399999999999972e-01 2.042000000000000000e+03 2.047000000000000000e+03 2.430573141642418389e-02
-1.115553552829495754e-03 -5.960588270762269547e-04 3.848400000000000154e-01 3.861600000000000033e-01 3.207000000000000000e+03 3.218000000000000000e+03 5.292016191156415778e-02
-2.978486308739852761e-02 -4.670234291804921042e-03 3.919199999999999906e-01 4.088399999999999812e-01 3.266000000000000000e+03 3.407000000000000000e+03 2.192811968661732447e+00
-3.469149827859618895e-03 1.275652405580097667e-03 4.663200000000000123e-01 4.695599999999999774e-01 3.886000000000000000e+03 3.913000000000000000e+03 1.468306174425758892e-01
-3.776438082507882488e-03 4.453867121136361601e-04 4.969199999999999728e-01 4.979999999999999982e-01 4.141000000000000000e+03 4.150000000000000000e+03 4.315974634281228434e-02
-2.647980083647247240e-02 -4.859904077102752962e-03 5.163600000000000412e-01 5.271599999999999620e-01 4.303000000000000000e+03 4.393000000000000000e+03 6.354047757579851519e-01
-2.804901725123348788e-03 6.999574726060393826e-03 5.370000000000000329e-01 5.387999999999999456e-01 4.475000000000000000e+03 4.490000000000000000e+03 7.484915673569525474e-02
-1.515885730554245026e-02 7.122249992346837283e-04 5.636400000000000299e-01 5.792399999999999771e-01 4.697000000000000000e+03 4.827000000000000000e+03 1.004416780580702939e+00
7.377645366616891742e-03 3.299874302865119652e-03 5.947200000000000264e-01 6.016799999999999926e-01 4.956000000000000000e+03 5.014000000000000000e+03 4.121665568026994797e-01
8.000244686390822757e-04 3.691713195640289671e-03 6.511200000000000321e-01 6.578399999999999803e-01 5.426000000000000000e+03 5.482000000000000000e+03 3.749094231063598848e-01
9.474060719331045544e-03 3.683175692450966696e-03 6.653999999999999915e-01 6.758399999999999963e-01 5.545000000000000000e+03 5.632000000000000000e+03 1.014892772503412921e+00
4.123363772395444160e-03 3.566637676542596357e-03 7.699200000000000488e-01 7.855199999999999960e-01 6.416000000000000000e+03 6.546000000000000000e+03 9.228131486307020737e-01
