# w mse
3.000000000000000000e+00 1.860613810519306036e-02
5.000000000000000000e+00 4.010866252289954637e-02
9.000000000000000000e+00 9.395837743356882932e-02
1.700000000000000000e+01 2.136805969452338638e-01
3.300000000000000000e+01 4.819323491441932505e-01
6.500000000000000000e+01 1.025611549928803434e+00
1.290000000000000000e+02 2.072141562072702836e+00
2.570000000000000000e+02 4.047933549222765492e+00
5.130000000000000000e+02 7.691880115807639307e+00
1.025000000000000000e+03 1.382013544063517863e+01
2.049000000000000000e+03 2.065532482301400563e+01
4.097000000000000000e+03 2.690839688986443790e+01
8.193000000000000000e+03 3.390570823609187556e+01
