# w mse
3.000000000000000000e+00 3.321908731937103093e-02
5.000000000000000000e+00 7.561246788741868285e-02
9.000000000000000000e+00 1.797992353264301624e-01
1.700000000000000000e+01 4.110926931680743968e-01
3.300000000000000000e+01 8.785062641670068340e-01
6.500000000000000000e+01 1.795708543145372982e+00
1.290000000000000000e+02 3.548539142129408575e+00
2.570000000000000000e+02 6.757753975800725676e+00
5.130000000000000000e+02 1.206394444012845923e+01
1.025000000000000000e+03 2.208279553251435701e+01
2.049000000000000000e+03 3.330452462486334753e+01
4.097000000000000000e+03 3.608041958579245545e+01
8.193000000000000000e+03 3.987453089841673659e+01
