# theta phi size
4.718449951185437641e+01 1.213062464700750809e+02 2.884000000000000000e+03
4.718544034826179967e+01 1.213060267043655926e+02 3.920000000000000000e+03
4.718795337019225400e+01 1.213024639624084955e+02 3.150000000000000000e+03
4.718852998901101614e+01 1.213034658636244245e+02 3.885000000000000000e+03
4.718593059433482750e+01 1.213057524725513190e+02 3.708000000000000000e+03
4.718932114235749964e+01 1.213036185122752642e+02 3.384000000000000000e+03
1.290355017314873578e+02 1.191985098487811428e+02 2.400000000000000000e+01
1.333018094787232144e+02 1.214933095977402218e+02 1.600000000000000000e+01
1.290291104213306141e+02 1.191930345007254601e+02 2.400000000000000000e+01
1.333057558184476648e+02 1.214903350482169060e+02 1.600000000000000000e+01
3.274849424842827261e+01 1.759219234327183301e+02 2.000000000000000000e+00
-1.328155004881456307e+02 5.869375352992490491e+01 2.887000000000000000e+03
-1.328145596517382216e+02 5.869397329563441446e+01 3.919000000000000000e+03
-1.328120466298077531e+02 5.869753603759150451e+01 3.122000000000000000e+03
-1.328114700109889839e+02 5.869653413637557549e+01 3.842000000000000000e+03
-1.328140694056651796e+02 5.869424752744865259e+01 2.400000000000000000e+01
-1.328106788576425004e+02 5.869638148772473585e+01 3.705000000000000000e+03
-5.096449826851264930e+01 6.080149015121886436e+01 3.340000000000000000e+03
-4.669819052127677850e+01 5.850669040225977824e+01 2.400000000000000000e+01
-5.097088957866939296e+01 6.080696549927451855e+01 2.400000000000000000e+01
-4.669424418155237788e+01 5.850966495178310822e+01 2.400000000000000000e+01
-1.472515057515717558e+02 4.078076567281669895e+00 2.000000000000000000e+00
4.718478921837002105e+01 1.210163772772005473e+02 5.000000000000000000e+00
4.718472344941046259e+01 1.210160026424269830e+02 2.400000000000000000e+01
4.718496664170694999e+01 1.210119468099012039e+02 2.000000000000000000e+00
4.718461870175936212e+01 1.210121492293671253e+02 2.865000000000000000e+03
1.296749637523386980e+02 1.165652306982722166e+02 3.889000000000000000e+03
4.718439820613211566e+01 1.210161265629053702e+02 3.119000000000000000e+03
