# w mse
3.000000000000000000e+00 8.752224403339708275e-03
5.000000000000000000e+00 5.970107284135575849e-03
9.000000000000000000e+00 1.018001049647644304e-02
1.700000000000000000e+01 2.476532817129260822e-02
3.300000000000000000e+01 7.091602330352686501e-02
6.500000000000000000e+01 1.972996566159966048e-01
1.290000000000000000e+02 4.882399859037995227e-01
2.570000000000000000e+02 1.189816143614991661e+00
5.130000000000000000e+02 2.744361194449243424e+00
1.025000000000000000e+03 3.891128166398839294e+00
2.049000000000000000e+03 4.117346687208751632e+00
4.097000000000000000e+03 7.049389009814299278e+00
