# ezz df
4.799970772892803161e-02 0.000000000000000000e+00
4.899970163994749051e-02 0.000000000000000000e+00
4.999969555096672735e-02 0.000000000000000000e+00
5.099968946198618625e-02 0.000000000000000000e+00
5.199968337300542309e-02 0.000000000000000000e+00
5.299967728402465994e-02 0.000000000000000000e+00
5.399967119504411883e-02 0.000000000000000000e+00
5.499966510606335568e-02 0.000000000000000000e+00
5.599965901708281457e-02 2.513304778214409563e+00
5.699965292810205142e-02 0.000000000000000000e+00
5.799964683912151031e-02 9.640769715262111461e+00
5.899964075014074716e-02 0.000000000000000000e+00
5.999963466116020605e-02 0.000000000000000000e+00
6.099962857217944290e-02 0.000000000000000000e+00
6.199962248319867975e-02 0.000000000000000000e+00
6.299961639421813864e-02 0.000000000000000000e+00
6.399961030523737548e-02 0.000000000000000000e+00
6.499960421625683438e-02 0.000000000000000000e+00
6.599959812727607122e-02 1.712163811243430445e+01
6.699959203829553012e-02 1.067778222246589479e+02
6.799958594931476696e-02 0.000000000000000000e+00
6.899957986033422586e-02 1.529280401960211044e+01
6.999957377135346270e-02 2.590765833684730346e+00
7.099956768237269955e-02 0.000000000000000000e+00
7.199956159339215844e-02 2.552339041357932956e+02
7.299955550441139529e-02 2.624819501704502045e+02
7.399954941543085418e-02 1.991770678379681803e+00
7.499954332645009103e-02 2.209597464946550627e+00
7.599953723746954992e-02 2.135643460663987359e+00
7.699953114848878677e-02 2.217800556007212709e+00
7.799952505950824566e-02 2.153815361438387921e+00
7.899951897052748251e-02 2.200064570480082082e+00
7.999951288154671936e-02 2.179904733752707102e+00
8.099950679256617825e-02 2.179230571963873153e+00
8.199950070358541510e-02 2.236540472320847961e+00
8.299949461460487399e-02 2.201391018769932817e+00
8.399948852562411084e-02 2.220025888043516193e+00
8.499948243664356973e-02 2.170023756414838800e+00
8.599947634766280657e-02 2.215271917399336932e+00
8.699947025868226547e-02 2.109845109094508064e+00
8.799946416970150231e-02 2.089201540571343774e+00
8.899945808072073916e-02 2.124297094205897629e+00
8.999945199174019805e-02 2.190086278882544146e+00
9.099944590275943490e-02 2.104769285924784850e+00
9.199943981377889379e-02 2.095863908522174412e+00
9.299943372479813064e-02 2.112757605313453801e+00
9.399942763581758953e-02 2.200647723807012568e+00
9.499942154683682638e-02 2.106128556040983479e+00
9.599941545785606323e-02 2.106389019969531873e+00
9.699940936887552212e-02 2.079057691348503933e+00
9.799940327989475897e-02 2.418496955559673811e+00
9.899939719091421786e-02 2.341232897386507972e+00
9.999939110193345471e-02 2.378754046552762347e+00
1.009993850129529136e-01 2.404848742903908487e+00
1.019993789239721504e-01 2.406430715175028823e+00
1.029993728349916093e-01 2.440175909685111666e+00
1.039993667460108462e-01 2.427076877623202122e+00
1.049993606570300830e-01 2.349637482172573399e+00
1.059993545680495419e-01 2.392727467190863155e+00
1.069993484790687788e-01 2.377634525407721799e+00
1.079993423900882377e-01 2.381444992503602975e+00
1.089993363011074745e-01 2.430527495541698890e+00
1.099993302121269334e-01 2.495210895737149048e+00
1.109993241231461703e-01 2.404606972361826855e+00
1.119993180341656291e-01 2.418780810642598755e+00
1.129993119451848660e-01 2.376001573040340986e+00
1.139993058562041028e-01 2.402330591179813624e+00
1.149992997672235617e-01 2.446940723305228271e+00
1.159992936782427986e-01 2.523284017463473194e+00
1.169992875892622575e-01 2.389226639015349374e+00
1.179992815002814943e-01 2.372295537739864457e+00
1.189992754113009532e-01 2.420817201516561656e+00
1.199992693223201901e-01 2.353577641951061228e+00
1.209992632333396489e-01 2.375378427955618932e+00
1.219992571443588858e-01 2.353597245334182464e+00
1.229992510553781226e-01 2.383893334537334763e+00
1.239992449663975815e-01 2.349126904577393482e+00
1.249992388774168184e-01 2.386867386010327774e+00
1.259992327884362773e-01 2.404938513199256889e+00
1.269992266994555141e-01 2.313285827355555213e+00
1.279992206104749730e-01 2.384056483694371398e+00
1.289992145214942099e-01 2.400931360631449962e+00
1.299992084325136688e-01 2.418414352510037446e+00
1.309992023435329056e-01 2.332575633384990965e+00
1.319991962545521424e-01 2.385243829443037367e+00
1.329991901655716013e-01 2.402881608030121630e+00
1.339991840765908382e-01 2.341574707111057752e+00
1.349991779876102971e-01 2.379228013447657997e+00
1.359991718986295339e-01 2.361207533952685900e+00
1.369991658096489928e-01 2.372857894122739619e+00
1.379991597206682297e-01 2.380046613310814241e+00
1.389991536316876886e-01 2.424018739959880264e+00
1.399991475427069254e-01 2.470106508407381440e+00
1.409991414537261623e-01 2.442192399530863867e+00
1.419991353647456211e-01 2.436372539966107809e+00
1.429991292757648580e-01 2.446689207113558862e+00
1.439991231867843169e-01 2.505004945168052721e+00
1.449991170978035537e-01 2.506805675313309223e+00
1.459991110088230126e-01 2.536209033589383655e+00
1.469991049198422495e-01 2.489218142469920458e+00
1.479990988308617084e-01 2.510576977994823711e+00
1.489990927418809452e-01 2.452657032770174883e+00
1.499990866529001821e-01 2.533305043924853894e+00
1.509990805639196410e-01 2.450312553078479727e+00
1.519990744749388778e-01 2.404425029753170406e+00
1.529990683859583367e-01 2.182384714233241763e+00
1.539990622969775735e-01 2.136813132742034327e+00
1.549990562079970324e-01 2.077042938354979551e+00
1.559990501190162693e-01 2.081065005576057114e+00
1.569990440300355061e-01 2.234039094558668559e+00
1.579990379410549650e-01 2.129080929996236549e+00
1.589990318520742019e-01 2.186614050102117623e+00
1.599990257630936608e-01 2.240039218892705186e+00
1.609990196741128976e-01 2.240141188338676592e+00
1.619990135851323565e-01 2.245898257357402006e+00
1.629990074961515933e-01 2.232212229137797710e+00
1.639990014071710522e-01 2.260832500457191863e+00
1.649989953181902891e-01 2.221278159911681982e+00
1.659989892292095259e-01 2.238478979809562119e+00
1.669989831402289848e-01 2.244630703273589489e+00
1.679989770512482217e-01 2.217787510601826106e+00
1.689989709622676806e-01 0.000000000000000000e+00
1.699989648732869174e-01 2.248232707722249479e+00
1.709989587843063763e-01 2.231495268477753591e+00
1.719989526953256131e-01 2.220931537413703527e+00
1.729989466063450720e-01 2.240788476671937257e+00
1.739989405173643089e-01 2.265114287312177677e+00
1.749989344283835457e-01 2.275076704402411831e+00
1.759989283394030046e-01 2.173496467330950477e+00
1.769989222504222415e-01 2.200079378716998324e+00
1.779989161614417004e-01 2.226701448429627028e+00
1.789989100724609372e-01 2.180507354174985757e+00
1.799989039834803961e-01 2.217425869657516646e+00
1.809988978944996330e-01 2.333096559077393550e+00
1.819988918055190918e-01 2.291208507298664987e+00
1.829988857165383287e-01 2.377719500501354055e+00
1.839988796275575655e-01 2.275026410648436581e+00
1.849988735385770244e-01 2.350721445269620791e+00
1.859988674495962613e-01 2.415412313005913081e+00
1.869988613606157202e-01 2.282086895270322380e+00
1.879988552716349570e-01 2.293755973669109771e+00
1.889988491826544159e-01 2.413111566480457437e+00
1.899988430936736528e-01 2.315137071668354363e+00
1.909988370046931117e-01 2.301202763916273764e+00
1.919988309157123485e-01 2.407657597199504451e+00
1.929988248267315853e-01 0.000000000000000000e+00
1.939988187377510442e-01 0.000000000000000000e+00
1.949988126487702811e-01 0.000000000000000000e+00
1.959988065597897400e-01 0.000000000000000000e+00
1.969988004708089768e-01 2.437991388185800190e+00
1.979987943818284357e-01 2.402331775694769522e+00
1.989987882928476726e-01 2.388157712562833712e+00
1.999987822038671315e-01 2.525839836064454946e+00
2.009987761148863683e-01 2.332314104791437970e+00
2.019987700259056052e-01 2.407068344314075237e+00
2.029987639369250640e-01 2.388164240855940701e+00
2.039987578479443009e-01 2.517114538168043758e+00
2.049987517589637598e-01 2.374893554370205884e+00
2.059987456699829966e-01 2.482625713198996387e+00
2.069987395810024555e-01 2.315926063159088777e+00
2.079987334920216924e-01 2.352105181820064228e+00
2.089987274030411513e-01 2.362184857808805827e+00
2.099987213140603881e-01 2.379428171999856900e+00
2.109987152250796250e-01 2.301457440285839429e+00
2.119987091360990838e-01 2.333831713243502914e+00
2.129987030471183207e-01 2.414453751608204968e+00
2.139986969581377796e-01 2.323440784946484428e+00
2.149986908691570164e-01 2.371258804970838518e+00
2.159986847801764753e-01 2.411296567971573879e+00
2.169986786911957122e-01 2.357618397843159297e+00
2.179986726022149490e-01 2.461052948268223517e+00
2.189986665132344079e-01 2.330136165226411205e+00
2.199986604242536448e-01 2.342380517718527067e+00
2.209986543352731037e-01 2.400150703078837822e+00
2.219986482462923405e-01 2.395969033330781262e+00
2.229986421573117994e-01 2.369679149152338127e+00
2.239986360683310362e-01 2.340871305843488681e+00
2.249986299793504951e-01 2.317073907706211244e+00
2.259986238903697320e-01 2.290501616769187176e+00
2.269986178013889688e-01 2.394538318580121672e+00
2.279986117124084277e-01 2.336467697778092045e+00
2.289986056234276646e-01 2.343890817786119740e+00
2.299985995344471235e-01 2.351040256351983881e+00
2.309985934454663603e-01 0.000000000000000000e+00
2.319985873564858192e-01 2.322899621289030936e+00
2.329985812675050560e-01 2.258728057375715359e+00
2.339985751785245149e-01 0.000000000000000000e+00
2.349985690895437518e-01 2.302672344926408599e+00
2.359985630005629886e-01 0.000000000000000000e+00
2.369985569115824475e-01 2.244197922494652886e+00
2.379985508226016844e-01 2.239770760183552145e+00
2.389985447336211433e-01 2.263076734018009351e+00
2.399985386446403801e-01 2.336183729430547640e+00
2.409985325556598390e-01 2.305828065902360002e+00
2.419985264666790759e-01 2.173736917009148062e+00
2.429985203776985347e-01 2.217658650311589152e+00
2.439985142887177716e-01 2.158825514124214973e+00
2.449985081997370084e-01 2.260432180962047344e+00
2.459985021107564673e-01 2.211335818865892477e+00
2.469984960217757042e-01 2.158808283307859455e+00
2.479984899327951631e-01 2.214323040694841094e+00
2.489984838438143999e-01 2.272187329985734916e+00
2.499984777548338588e-01 2.171719712155430138e+00
2.509984716658530957e-01 2.136613910454587373e+00
2.519984655768725545e-01 2.215269693790499428e+00
2.529984594878917914e-01 2.219270110516146755e+00
2.539984533989110282e-01 0.000000000000000000e+00
2.549984473099304871e-01 0.000000000000000000e+00
2.559984412209497240e-01 2.126942327815423361e+00
2.569984351319691829e-01 2.157008464914814017e+00
2.579984290429884197e-01 2.111099587537550892e+00
2.589984229540078786e-01 2.137790556621010474e+00
2.599984168650271155e-01 2.080248219130268694e+00
2.609984107760465744e-01 2.068442474137407672e+00
2.619984046870658112e-01 2.100064725172845481e+00
2.629983985980850481e-01 2.100747153390866817e+00
2.639983925091045069e-01 2.089181034060976216e+00
2.649983864201237438e-01 2.120385557863518233e+00
2.659983803311432027e-01 2.084621627569249736e+00
2.669983742421624395e-01 0.000000000000000000e+00
2.679983681531818984e-01 0.000000000000000000e+00
2.689983620642011353e-01 2.114578795799445299e+00
2.699983559752205942e-01 0.000000000000000000e+00
2.709983498862398310e-01 2.128288114464389036e+00
2.719983437972590679e-01 0.000000000000000000e+00
2.729983377082785267e-01 2.113725568820928213e+00
2.739983316192977636e-01 0.000000000000000000e+00
2.749983255303172225e-01 2.114609723204673664e+00
2.759983194413364593e-01 2.116222599393939863e+00
2.769983133523559182e-01 0.000000000000000000e+00
2.779983072633751551e-01 2.130125188062711228e+00
2.789983011743946140e-01 2.098473995284477311e+00
2.799982950854138508e-01 2.105486954773204911e+00
2.809982889964330877e-01 2.136278547093939384e+00
2.819982829074525466e-01 0.000000000000000000e+00
2.829982768184717834e-01 2.099471702716581234e+00
2.839982707294912423e-01 2.083556135803112497e+00
2.849982646405104791e-01 2.085565335559164790e+00
2.859982585515299380e-01 2.127817651719601244e+00
2.869982524625491749e-01 2.121322242506229028e+00
2.879982463735684117e-01 2.171622030021456595e+00
2.889982402845878706e-01 2.140308854744059630e+00
2.899982341956071075e-01 0.000000000000000000e+00
2.909982281066265664e-01 0.000000000000000000e+00
2.919982220176458032e-01 2.125522378575348537e+00
2.929982159286652621e-01 2.114566170431814829e+00
2.939982098396844989e-01 2.133342867020768363e+00
2.949982037507039578e-01 2.125188501834377686e+00
2.959981976617231947e-01 2.110784299538729591e+00
2.969981915727424315e-01 2.150081833214951832e+00
2.979981854837618904e-01 0.000000000000000000e+00
2.989981793947811273e-01 2.127566707345154295e+00
2.999981733058005862e-01 2.110176439185682984e+00
3.009981672168198230e-01 2.105213694183528883e+00
3.019981611278392819e-01 2.134813544862169010e+00
3.029981550388585188e-01 2.154352053312907245e+00
3.039981489498779776e-01 2.099908074767617094e+00
3.049981428608972145e-01 2.104991519677048117e+00
3.059981367719164513e-01 2.122893485701239591e+00
3.069981306829359102e-01 0.000000000000000000e+00
3.079981245939551471e-01 2.081590288678336620e+00
3.089981185049746060e-01 2.068461733725903695e+00
3.099981124159938428e-01 2.123553748559477317e+00
3.109981063270133017e-01 2.109029112282419849e+00
3.119981002380325386e-01 0.000000000000000000e+00
3.129980941490519974e-01 0.000000000000000000e+00
3.139980880600712343e-01 0.000000000000000000e+00
3.149980819710904711e-01 0.000000000000000000e+00
3.159980758821099300e-01 2.033262084658426616e+00
3.169980697931291669e-01 2.097457108060572395e+00
3.179980637041486258e-01 2.046901501328035167e+00
3.189980576151678626e-01 2.069363323696840951e+00
3.199980515261873215e-01 2.080108148434460347e+00
3.209980454372065584e-01 2.107265227002570018e+00
3.219980393482260173e-01 0.000000000000000000e+00
3.229980332592452541e-01 0.000000000000000000e+00
3.239980271702644909e-01 2.076042607510961702e+00
3.249980210812839498e-01 2.133332573072492355e+00
3.259980149923031867e-01 2.092747548642030608e+00
3.269980089033226456e-01 0.000000000000000000e+00
3.279980028143418824e-01 2.136877801030637958e+00
3.289979967253613413e-01 2.060521547352963889e+00
3.299979906363805782e-01 2.061866390615264333e+00
3.309979845474000371e-01 2.073411089857436718e+00
3.319979784584192739e-01 2.122350489213594038e+00
3.329979723694385108e-01 2.097002790851759446e+00
3.339979662804579696e-01 2.132910457767258183e+00
3.349979601914772065e-01 2.064380178733876914e+00
3.359979541024966654e-01 0.000000000000000000e+00
3.369979480135159022e-01 2.068035239729700159e+00
3.379979419245353611e-01 2.077627233130137085e+00
3.389979358355545980e-01 2.041467978598231259e+00
3.399979297465740569e-01 2.047781453435718380e+00
3.409979236575932937e-01 2.106061024144489036e+00
3.419979175686125306e-01 2.068590973361932761e+00
3.429979114796319895e-01 2.084338476385906080e+00
3.439979053906512263e-01 0.000000000000000000e+00
3.449978993016706852e-01 2.071331640039087318e+00
3.459978932126899220e-01 2.041606113275725054e+00
3.469978871237093809e-01 2.037716943179530116e+00
3.479978810347286178e-01 2.087507019872089753e+00
3.489978749457478546e-01 2.102038417179221685e+00
3.499978688567673135e-01 2.082627753225213318e+00
3.509978627677865504e-01 2.103177062187449931e+00
3.519978566788060093e-01 2.136777448561916426e+00
3.529978505898252461e-01 2.076696560239213341e+00
3.539978445008447050e-01 2.111568806275107679e+00
3.549978384118641639e-01 2.085269488231904500e+00
3.559978323228834007e-01 2.170927133436136636e+00
3.569978262339024155e-01 2.077094649671874738e+00
3.579978201449218744e-01 2.081130462671755499e+00
3.589978140559415554e-01 2.092910432526852826e+00
3.599978079669605702e-01 2.083201685307930706e+00
3.609978018779798070e-01 2.109496630033599551e+00
3.619977957889992659e-01 2.154094361811125236e+00
3.629977897000187248e-01 2.136027437119741634e+00
3.639977836110379616e-01 2.061503447598653338e+00
3.649977775220571985e-01 2.105398473718838037e+00
3.659977714330766574e-01 2.092762141374932661e+00
3.669977653440961163e-01 2.072744283691984712e+00
3.679977592551153531e-01 2.112461578376706228e+00
3.689977531661345900e-01 2.075916273843319892e+00
3.699977470771540489e-01 2.052992458257629771e+00
3.709977409881735078e-01 0.000000000000000000e+00
3.719977348991927446e-01 2.072939797876778734e+00
3.729977288102117594e-01 2.124549921917257223e+00
3.739977227212314403e-01 0.000000000000000000e+00
3.749977166322508992e-01 2.110540995207320414e+00
3.759977105432699140e-01 2.128811117082073601e+00
3.769977044542891509e-01 2.086915001496819411e+00
3.779976983653086098e-01 2.095240368303607603e+00
3.789976922763280687e-01 2.127781417370322004e+00
3.799976861873473055e-01 2.112705494172275156e+00
3.809976800983665424e-01 2.050812059739938853e+00
3.819976740093860013e-01 2.110362526097584013e+00
3.829976679204054602e-01 2.157275441848585551e+00
3.839976618314246970e-01 2.158401871244249204e+00
3.849976557424439338e-01 0.000000000000000000e+00
3.859976496534633927e-01 0.000000000000000000e+00
3.869976435644828516e-01 0.000000000000000000e+00
3.879976374755020885e-01 2.100508161933019480e+00
3.889976313865213253e-01 0.000000000000000000e+00
3.899976252975407842e-01 2.095207992554047660e+00
3.909976192085602431e-01 2.094448912845340072e+00
3.919976131195794800e-01 0.000000000000000000e+00
3.929976070305984948e-01 0.000000000000000000e+00
3.939976009416179537e-01 2.055321170868503522e+00
3.949975948526376346e-01 2.085542893258800934e+00
3.959975887636566494e-01 0.000000000000000000e+00
3.969975826746758862e-01 2.088826247005382442e+00
3.979975765856953451e-01 2.112591701493342633e+00
3.989975704967148040e-01 2.088351002562943481e+00
3.999975644077340409e-01 2.076052644730179697e+00
4.009975583187532777e-01 2.084693270695660239e+00
4.019975522297727366e-01 2.042942163531604738e+00
4.029975461407921955e-01 2.049690043527522487e+00
4.039975400518114323e-01 0.000000000000000000e+00
4.049975339628306692e-01 2.044343588451617233e+00
4.059975278738501281e-01 2.101266700941533561e+00
4.069975217848695870e-01 2.027489640805433702e+00
4.079975156958888238e-01 2.057540557913800416e+00
4.089975096069078386e-01 2.024178531394598579e+00
4.099975035179272975e-01 2.043438233842220786e+00
4.109974974289469785e-01 2.081871275317112691e+00
4.119974913399659933e-01 2.023174672438261990e+00
4.129974852509852301e-01 2.002541731820007165e+00
4.139974791620046890e-01 2.064525181886516680e+00
4.149974730730241479e-01 2.035887670972426733e+00
4.159974669840433847e-01 2.035533139472834652e+00
4.169974608950626216e-01 2.027352053735517856e+00
4.179974548060820805e-01 0.000000000000000000e+00
4.189974487171015394e-01 2.043784600361396198e+00
4.199974426281207762e-01 2.054710581087259236e+00
4.209974365391400131e-01 2.063344774550999627e+00
4.219974304501594720e-01 2.051418807785692966e+00
4.229974243611789309e-01 0.000000000000000000e+00
4.239974182721981677e-01 2.023585975045592456e+00
4.249974121832171825e-01 2.052933925071057875e+00
4.259974060942368634e-01 2.049382361789219065e+00
4.269974000052563223e-01 2.071832637761755525e+00
4.279973939162753371e-01 2.048648030763005501e+00
4.289973878272945740e-01 2.043398149889691151e+00
4.299973817383140329e-01 2.107002958974145024e+00
4.309973756493334918e-01 2.090676845009566964e+00
4.319973695603527286e-01 2.162107722585411285e+00
4.329973634713719655e-01 2.102017460530231752e+00
4.339973573823914244e-01 2.144904829569032945e+00
4.349973512934108832e-01 2.196220020723174571e+00
4.359973452044301201e-01 2.139060982169896263e+00
4.369973391154493569e-01 2.112380375459369297e+00
4.379973330264688158e-01 2.128734140671697528e+00
4.389973269374882747e-01 2.091924525148783687e+00
4.399973208485075116e-01 2.172006122680810947e+00
4.409973147595267484e-01 2.131790123171954932e+00
4.419973086705462073e-01 2.182655037853568292e+00
4.429973025815656662e-01 2.094094773682582122e+00
4.439972964925849030e-01 2.078557250748017005e+00
4.449972904036039179e-01 2.061401884773114368e+00
4.459972843146233767e-01 2.064059238643365379e+00
4.469972782256430577e-01 2.085097957865634122e+00
4.479972721366620725e-01 2.180526922142368651e+00
4.489972660476813093e-01 2.190689964445830196e+00
4.499972599587007682e-01 2.211428279683712805e+00
4.509972538697202271e-01 2.129534177016249696e+00
4.519972477807394640e-01 2.142226213744820029e+00
4.529972416917587008e-01 2.122848037062284199e+00
4.539972356027781597e-01 2.160490517134701083e+00
4.549972295137976186e-01 2.138840297140827573e+00
4.559972234248168554e-01 2.093383077741362897e+00
4.569972173358360923e-01 2.140071433614391783e+00
4.579972112468555512e-01 2.160643933122274873e+00
4.589972051578750101e-01 2.116003209331700941e+00
4.599971990688942469e-01 2.088185313909529217e+00
4.609971929799132617e-01 2.052038234527938876e+00
4.619971868909329427e-01 2.073224409176002592e+00
4.629971808019524016e-01 2.124960227824859604e+00
4.639971747129714164e-01 2.075792787109495663e+00
4.649971686239906532e-01 2.160294340819518766e+00
4.659971625350101121e-01 2.147558404656980446e+00
4.669971564460295710e-01 2.077737076437408348e+00
4.679971503570488078e-01 2.114865222265788880e+00
4.689971442680680447e-01 2.087421299098829230e+00
4.699971381790875036e-01 2.120524519912978523e+00
4.709971320901069625e-01 2.174914667075138031e+00
4.719971260011261993e-01 2.213379399775196266e+00
4.729971199121454362e-01 2.185400561833564570e+00
4.739971138231648951e-01 2.085853554233775053e+00
4.749971077341843539e-01 2.183180280326370237e+00
4.759971016452035908e-01 2.233498188839556420e+00
4.769970955562226056e-01 2.177173635025638543e+00
4.779970894672422865e-01 2.223433285155134609e+00
4.789970833782617454e-01 2.146172569018673926e+00
4.799970772892807602e-01 2.221082004072468141e+00
4.809970712002999971e-01 2.215540966838013492e+00
4.819970651113194560e-01 2.145678765896394058e+00
4.829970590223389149e-01 2.165244610971612804e+00
4.839970529333581517e-01 2.155386681704092311e+00
4.849970468443773886e-01 2.211904935659959381e+00
4.859970407553968474e-01 2.155684125012716112e+00
4.869970346664163063e-01 2.235778057019128795e+00
4.879970285774355432e-01 2.163529688193280176e+00
4.889970224884547800e-01 2.222830647473237775e+00
4.899970163994742389e-01 2.193799156657909588e+00
4.909970103104936978e-01 2.101967108971380949e+00
4.919970042215129347e-01 0.000000000000000000e+00
4.929969981325321715e-01 2.141015323133317771e+00
4.939969920435516304e-01 2.194750419597294222e+00
4.949969859545710893e-01 2.136887730279219078e+00
4.959969798655903261e-01 0.000000000000000000e+00
4.969969737766093409e-01 2.106759037091242792e+00
4.979969676876287998e-01 2.179418685655698962e+00
4.989969615986484808e-01 2.149332485869475562e+00
4.999969555096674956e-01 2.152427171422582663e+00
5.009969494206867324e-01 2.198892923055634885e+00
5.019969433317061913e-01 2.194706468353550211e+00
5.029969372427256502e-01 2.174974653803671387e+00
5.039969311537448871e-01 2.118624128760915326e+00
5.049969250647641239e-01 2.161842189517761970e+00
5.059969189757835828e-01 2.098308680982782448e+00
5.069969128868030417e-01 2.158142192849308749e+00
5.079969067978222785e-01 2.105160544353836372e+00
5.089969007088415154e-01 2.160525575667185283e+00
5.099968946198609743e-01 2.135613291624269827e+00
5.109968885308804332e-01 2.138507932900042263e+00
5.119968824418996700e-01 0.000000000000000000e+00
5.129968763529186848e-01 2.124316716016986462e+00
5.139968702639383658e-01 2.055965145666191596e+00
5.149968641749578246e-01 2.140158899606467102e+00
5.159968580859768394e-01 2.113916079918781055e+00
5.169968519969960763e-01 2.130813262858377577e+00
5.179968459080155352e-01 2.136726952779861577e+00
5.189968398190349941e-01 2.147055873871422271e+00
5.199968337300542309e-01 2.145528134731642833e+00
5.209968276410734678e-01 2.133026164928983892e+00
5.219968215520929267e-01 0.000000000000000000e+00
5.229968154631123856e-01 2.223787419783166630e+00
5.239968093741316224e-01 2.169296498507584658e+00
5.249968032851508593e-01 2.150638464870492150e+00
5.259967971961703181e-01 2.144071181845216056e+00
5.269967911071897770e-01 2.209326104728941420e+00
5.279967850182090139e-01 2.131900707054017019e+00
5.289967789292280287e-01 2.136314113418212202e+00
5.299967728402477096e-01 2.149258947721642610e+00
5.309967667512671685e-01 2.098365478766999193e+00
5.319967606622861833e-01 2.169822025834671209e+00
5.329967545733054202e-01 2.164327382926314325e+00
5.339967484843248791e-01 2.128047832052513133e+00
5.349967423953443380e-01 2.144020636358985765e+00
5.359967363063635748e-01 2.129397072242410260e+00
5.369967302173828116e-01 2.144542189458991555e+00
5.379967241284022705e-01 2.139419989631071939e+00
5.389967180394217294e-01 2.130899826638908756e+00
5.399967119504409663e-01 2.129564528312564153e+00
5.409967058614602031e-01 2.213764436476262532e+00
5.419966997724796620e-01 2.125010754854011363e+00
5.429966936834991209e-01 2.073506539244196034e+00
5.439966875945183578e-01 2.119048187730112165e+00
5.449966815055375946e-01 2.099382294422266426e+00
5.459966754165570535e-01 2.091266312897511970e+00
5.469966693275765124e-01 2.194303971438737122e+00
5.479966632385957492e-01 2.154492854370342769e+00
5.489966571496147640e-01 2.142631822088978844e+00
5.499966510606342229e-01 2.104846701455186153e+00
5.509966449716539039e-01 2.068295855343611489e+00
5.519966388826729187e-01 2.145601206296180230e+00
5.529966327936921555e-01 2.158990491443677495e+00
5.539966267047116144e-01 2.071638498500115055e+00
5.549966206157310733e-01 2.072700470900623149e+00
5.559966145267503101e-01 2.082201895863458052e+00
5.569966084377695470e-01 2.118118977882336385e+00
5.579966023487890059e-01 2.074460602662096864e+00
5.589965962598084648e-01 2.113867730681598278e+00
5.599965901708277016e-01 2.099276257199536921e+00
5.609965840818469385e-01 2.115782438090085371e+00
5.619965779928663974e-01 2.063639686907935200e+00
5.629965719038858563e-01 2.094617367450872347e+00
5.639965658149050931e-01 2.123420954698482355e+00
5.649965597259241079e-01 2.162806154040608053e+00
5.659965536369437888e-01 2.103407202953612831e+00
5.669965475479632477e-01 2.210377390127290731e+00
5.679965414589822625e-01 2.101066830461481239e+00
5.689965353700014994e-01 2.063602377205941529e+00
5.699965292810209583e-01 2.154197305054734723e+00
5.709965231920404172e-01 2.107966050295470239e+00
5.719965171030596540e-01 2.076630927356269751e+00
5.729965110140788909e-01 2.069786441681342293e+00
5.739965049250983498e-01 2.101361186373863266e+00
5.749964988361178087e-01 2.074151537648481813e+00
5.759964927471370455e-01 2.063217256711655789e+00
5.769964866581562823e-01 2.073232373175460275e+00
5.779964805691757412e-01 2.057532577756917558e+00
5.789964744801952001e-01 2.140895091081632895e+00
5.799964683912144370e-01 2.081542742339071328e+00
5.809964623022336738e-01 2.046394237303097441e+00
