# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 4.654944708255746855e-03
9.000000000000000000e+00 1.577414257613765983e-02
1.700000000000000000e+01 4.225761542044381008e-02
3.300000000000000000e+01 1.037343802046826469e-01
6.500000000000000000e+01 2.456756909667760502e-01
1.290000000000000000e+02 5.696917790480312549e-01
2.570000000000000000e+02 1.237386000644199902e+00
5.130000000000000000e+02 2.548704128216509268e+00
1.025000000000000000e+03 5.627462906280583432e+00
2.049000000000000000e+03 1.179609435630453618e+01
4.097000000000000000e+03 2.040725419375410965e+01
8.193000000000000000e+03 2.432591731548637526e+01
