# w mse
3.000000000000000000e+00 1.347366420943581873e-03
5.000000000000000000e+00 5.354673072378781686e-03
9.000000000000000000e+00 2.111675608057731260e-02
1.700000000000000000e+01 8.192424507836906789e-02
3.300000000000000000e+01 3.120736657891108878e-01
6.500000000000000000e+01 1.137459862786407871e+00
1.290000000000000000e+02 3.818437711758059461e+00
2.570000000000000000e+02 1.207094112511249762e+01
5.130000000000000000e+02 3.262899936811196255e+01
1.025000000000000000e+03 5.281353316162138611e+01
2.049000000000000000e+03 6.090629517317185559e+01
