# w mse
3.000000000000000000e+00 1.431350074754241279e-03
5.000000000000000000e+00 5.691126351041513043e-03
9.000000000000000000e+00 2.245058628626233135e-02
1.700000000000000000e+01 8.702322241041102191e-02
3.300000000000000000e+01 3.297628020884468825e-01
6.500000000000000000e+01 1.183228349635372600e+00
1.290000000000000000e+02 3.885693013192576650e+00
2.570000000000000000e+02 1.229794246875976071e+01
5.130000000000000000e+02 3.286231626143432294e+01
1.025000000000000000e+03 5.296034919490403325e+01
2.049000000000000000e+03 6.218900373455720398e+01
