# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.125233125882004262e-03
9.000000000000000000e+00 1.698859767679415525e-03
1.700000000000000000e+01 2.164338823061569880e-03
3.300000000000000000e+01 2.826567120149788004e-03
6.500000000000000000e+01 4.354113444371523686e-03
1.290000000000000000e+02 8.978581935468679318e-03
2.570000000000000000e+02 2.198112457696898073e-02
5.130000000000000000e+02 5.306002068663565052e-02
1.025000000000000000e+03 1.274968952955362611e-01
2.049000000000000000e+03 3.204719125177349914e-01
4.097000000000000000e+03 7.570218191302846567e-01
8.193000000000000000e+03 1.751014416668936313e+00
1.638500000000000000e+04 2.971363134135673878e+00
3.276900000000000000e+04 3.710332482324598224e+00
