# w mse
3.000000000000000000e+00 2.172743288490193436e-02
5.000000000000000000e+00 4.914002993423614157e-02
9.000000000000000000e+00 1.267199951041138584e-01
1.700000000000000000e+01 3.052582981247469740e-01
3.300000000000000000e+01 6.737605786623126480e-01
6.500000000000000000e+01 1.411078479168751176e+00
1.290000000000000000e+02 2.872965752409718299e+00
2.570000000000000000e+02 5.744067014814909555e+00
5.130000000000000000e+02 1.094835808999922122e+01
1.025000000000000000e+03 1.923727073799941678e+01
2.049000000000000000e+03 2.795940667090685139e+01
4.097000000000000000e+03 3.228601041092082369e+01
