# w mse
3.000000000000000000e+00 3.256593855475775623e-03
5.000000000000000000e+00 4.348569313592324896e-03
9.000000000000000000e+00 6.528230483936370461e-03
1.700000000000000000e+01 8.983463539435694589e-03
3.300000000000000000e+01 2.179439001059910522e-02
6.500000000000000000e+01 6.307009387790916966e-02
1.290000000000000000e+02 1.841104794829147295e-01
2.570000000000000000e+02 5.162647385594566485e-01
5.130000000000000000e+02 1.151898415965911582e+00
1.025000000000000000e+03 1.934575076233048252e+00
2.049000000000000000e+03 3.172579281255497374e+00
4.097000000000000000e+03 5.795948011685204015e+00
