# w mse
3.000000000000000000e+00 6.397065895323750424e-03
5.000000000000000000e+00 4.048242302102459007e-03
9.000000000000000000e+00 6.127105705987032601e-03
1.700000000000000000e+01 1.373608190471124063e-02
3.300000000000000000e+01 3.741691659260169139e-02
6.500000000000000000e+01 1.001323282805735987e-01
1.290000000000000000e+02 2.455185770775675513e-01
2.570000000000000000e+02 5.603527884153306493e-01
5.130000000000000000e+02 1.182802939065564551e+00
1.025000000000000000e+03 2.266737535247001389e+00
2.049000000000000000e+03 4.495957012138711129e+00
4.097000000000000000e+03 6.877923696831703460e+00
8.193000000000000000e+03 7.989100157572757155e+00
1.638500000000000000e+04 7.935942973677645007e+00
