# rg size
1.009086781472163574e+00 4.000000000000000000e+00
1.289896374698001891e+00 8.000000000000000000e+00
1.222568865306665753e+00 4.000000000000000000e+00
7.633126504476498431e-01 2.000000000000000000e+00
1.271022246903246389e+00 7.000000000000000000e+00
7.542319227755394095e-01 2.000000000000000000e+00
1.457956877418297825e+00 7.000000000000000000e+00
5.999095570207643391e+00 1.010000000000000000e+02
1.805234834558840040e+00 1.600000000000000000e+01
1.769117675443199200e+00 1.300000000000000000e+01
1.930516838253879985e+00 1.900000000000000000e+01
2.184497969500570402e+00 1.400000000000000000e+01
1.805200721768873917e+00 1.600000000000000000e+01
7.117669874568228749e-01 2.000000000000000000e+00
1.304251918277326228e+00 7.000000000000000000e+00
7.042471218731887195e-01 2.000000000000000000e+00
2.387819165935806343e+00 2.100000000000000000e+01
2.565922122252972226e+00 3.100000000000000000e+01
1.457979659608396927e+00 7.000000000000000000e+00
6.937342296466014746e-01 2.000000000000000000e+00
1.769322313465104157e+00 1.300000000000000000e+01
1.224416140326417768e+00 4.000000000000000000e+00
2.344010185930988754e+00 2.300000000000000000e+01
6.027131387169550436e+00 1.000000000000000000e+02
7.180181799000423526e-01 2.000000000000000000e+00
1.805250161352516036e+00 1.600000000000000000e+01
7.061436322260413734e-01 2.000000000000000000e+00
1.918200285546306727e+00 1.400000000000000000e+01
7.100135555396837050e-01 2.000000000000000000e+00
2.083137935584199241e+00 1.600000000000000000e+01
7.553420098429086682e-01 2.000000000000000000e+00
7.741980351739222721e-01 2.000000000000000000e+00
1.930515980960834543e+00 1.900000000000000000e+01
7.935626585218926721e-01 2.000000000000000000e+00
8.461924670746093780e-01 2.000000000000000000e+00
2.184592490607337734e+00 1.400000000000000000e+01
7.125420945460650968e-01 2.000000000000000000e+00
2.821264125363167619e+00 2.300000000000000000e+01
1.407886737782241271e+00 7.000000000000000000e+00
1.904316733678884432e+00 1.100000000000000000e+01
2.821281280629251764e+00 2.300000000000000000e+01
2.456350966412716108e+00 1.000000000000000000e+01
3.417038071409285394e+00 3.900000000000000000e+01
2.110217259110455768e+00 1.000000000000000000e+01
1.155832190318934583e+00 7.000000000000000000e+00
2.818794021456433541e+00 2.600000000000000000e+01
1.904376017485134964e+00 1.100000000000000000e+01
3.173012513546114466e+00 1.600000000000000000e+01
2.498863306277990581e+00 2.300000000000000000e+01
1.882319870662801042e+00 1.100000000000000000e+01
1.408311405917889614e+00 7.000000000000000000e+00
1.887950427933304365e+00 8.000000000000000000e+00
3.173237532900741620e+00 1.600000000000000000e+01
2.120951208738814486e+00 1.100000000000000000e+01
3.666265636426888186e+00 3.800000000000000000e+01
3.330886818581952014e+00 4.600000000000000000e+01
3.266203423272710182e+00 2.600000000000000000e+01
1.098879472167235249e+00 4.000000000000000000e+00
7.609207176507916115e-01 2.000000000000000000e+00
9.515684774801372869e-01 4.000000000000000000e+00
2.820824682852473231e+00 2.300000000000000000e+01
2.488186728103015444e+00 2.600000000000000000e+01
2.456292527007727600e+00 1.000000000000000000e+01
2.498866626016580383e+00 2.300000000000000000e+01
1.882253706290302198e+00 1.100000000000000000e+01
6.990122660822950529e-01 2.000000000000000000e+00
1.185882887669254870e+00 3.000000000000000000e+00
1.833411471324428499e+00 7.000000000000000000e+00
4.225148545263222033e+00 5.300000000000000000e+01
2.822882932153742530e+00 2.000000000000000000e+01
3.417193935591571030e+00 3.900000000000000000e+01
2.110553327852106253e+00 1.000000000000000000e+01
1.383653558026765262e+00 5.000000000000000000e+00
7.807647350728735836e-01 2.000000000000000000e+00
2.570842639926163020e+00 1.700000000000000000e+01
2.237621582428815259e+00 1.500000000000000000e+01
6.988652240004182836e-01 2.000000000000000000e+00
2.201317234113873589e+00 9.000000000000000000e+00
7.161469558221936760e-01 2.000000000000000000e+00
1.532269076789408491e+00 7.000000000000000000e+00
1.408051651920919856e+00 7.000000000000000000e+00
7.906109470951376839e-01 2.000000000000000000e+00
1.024330914670739778e+00 4.000000000000000000e+00
8.547782980052908153e-01 3.000000000000000000e+00
1.156006837103238816e+00 7.000000000000000000e+00
2.065198792292685770e+00 1.000000000000000000e+01
1.331497833962742350e+00 8.000000000000000000e+00
3.683679946433305208e+00 3.700000000000000000e+01
1.129541049593772550e+00 4.000000000000000000e+00
1.443459146837215989e+00 9.000000000000000000e+00
8.376499455333887845e-01 3.000000000000000000e+00
1.160848379294728172e+00 3.000000000000000000e+00
1.289242435536393394e+00 6.000000000000000000e+00
2.865836355125499946e+00 2.700000000000000000e+01
2.852462203117327899e+00 2.000000000000000000e+01
2.421071169417720270e+00 1.600000000000000000e+01
7.514265782496960533e-01 2.000000000000000000e+00
1.887787192268264080e+00 8.000000000000000000e+00
7.741716853085028882e-01 2.000000000000000000e+00
7.103167645495714888e-01 2.000000000000000000e+00
7.284628427156294439e-01 2.000000000000000000e+00
8.660469853392367412e-01 3.000000000000000000e+00
1.904302358049384303e+00 1.100000000000000000e+01
8.622927608891544082e-01 3.000000000000000000e+00
3.173138585453413096e+00 1.600000000000000000e+01
3.330412177547177333e+00 4.600000000000000000e+01
3.266195005840314636e+00 2.600000000000000000e+01
3.025566030953518393e+00 6.600000000000000000e+01
2.085729676876315608e+00 1.200000000000000000e+01
3.025506263869708778e+00 6.600000000000000000e+01
1.031912899622233315e+00 4.000000000000000000e+00
1.994918290738434186e+00 1.600000000000000000e+01
3.173259252823529497e+00 4.300000000000000000e+01
2.314216654098793846e+00 1.400000000000000000e+01
1.522697385887926025e+00 8.000000000000000000e+00
2.608089302038419266e+00 2.300000000000000000e+01
2.314249984834293006e+00 1.400000000000000000e+01
1.065751740628894106e+00 5.000000000000000000e+00
2.250561629868237823e+00 1.700000000000000000e+01
2.691317964208321811e+00 1.700000000000000000e+01
1.946966984478550655e+00 2.000000000000000000e+01
4.270056212065505008e+00 8.500000000000000000e+01
3.996656714785379538e+00 5.300000000000000000e+01
1.611965916799597887e+00 6.000000000000000000e+00
3.689776091690155191e+00 4.700000000000000000e+01
1.522651030879530465e+00 8.000000000000000000e+00
2.831932237396304508e+00 1.600000000000000000e+01
1.507588891282529042e+00 5.000000000000000000e+00
2.470443854889117219e+00 2.800000000000000000e+01
1.023089561192493502e+00 4.000000000000000000e+00
6.681669785072051893e-01 2.000000000000000000e+00
1.167330776588644703e+00 5.000000000000000000e+00
7.380520444724782969e-01 2.000000000000000000e+00
2.608103941149428451e+00 2.300000000000000000e+01
8.905050160318449537e-01 3.000000000000000000e+00
1.603107430294065772e+00 7.000000000000000000e+00
1.094773659099684160e+00 4.000000000000000000e+00
2.699327231138623162e+00 3.900000000000000000e+01
8.870038943545668353e-01 3.000000000000000000e+00
2.772908191301989955e+00 1.900000000000000000e+01
1.695673156673836113e+00 1.000000000000000000e+01
2.577487439208264952e+00 1.400000000000000000e+01
1.489139762427249547e+00 4.000000000000000000e+00
1.431003879496498099e+00 4.000000000000000000e+00
7.071466777126920178e-01 2.000000000000000000e+00
