# drho_hcp drho_bcc ei ef ti tf avalancheSize
6.908774664684258493e-03 -1.617879570396975331e-03 3.049200000000000244e-01 3.135600000000000054e-01 2.541000000000000000e+03 2.613000000000000000e+03 5.205716503267637796e-01
-6.017872534878065949e-03 2.381722016518206253e-03 3.211200000000000165e-01 3.260399999999999965e-01 2.676000000000000000e+03 2.717000000000000000e+03 1.566146050300755155e-01
3.101549554384994134e-02 -5.138681262305986805e-03 3.396000000000000130e-01 3.552000000000000157e-01 2.830000000000000000e+03 2.960000000000000000e+03 1.725509698069191078e+00
2.235872750739081871e-03 5.740877101002659494e-04 4.116000000000000214e-01 4.150800000000000045e-01 3.430000000000000000e+03 3.459000000000000000e+03 1.064394355647197560e-01
-5.203814716856602907e-03 2.313511498597025512e-03 4.435200000000000253e-01 4.490399999999999947e-01 3.696000000000000000e+03 3.742000000000000000e+03 1.905253212217195846e-01
-8.164425768763666769e-03 5.112903506439600565e-03 4.531200000000000228e-01 4.607999999999999874e-01 3.776000000000000000e+03 3.840000000000000000e+03 3.019484410113596473e-01
-1.819194056248346625e-02 -3.671935737220508034e-03 4.636799999999999811e-01 4.776000000000000245e-01 3.864000000000000000e+03 3.980000000000000000e+03 9.315666661891373046e-01
2.245348439438854538e-04 1.678374227271732522e-03 5.259599999999999831e-01 5.307600000000000096e-01 4.383000000000000000e+03 4.423000000000000000e+03 1.756853225409703012e-01
-4.541723763968302796e-03 5.805092020290340132e-04 5.527199999999999891e-01 5.576400000000000245e-01 4.606000000000000000e+03 4.647000000000000000e+03 1.883643453686403568e-01
-5.086032874063811660e-03 1.444751491653482878e-03 5.631599999999999939e-01 5.728799999999999448e-01 4.693000000000000000e+03 4.774000000000000000e+03 6.699217779131412254e-01
7.887016734035579013e-04 -7.601956133457422188e-04 6.284399999999999986e-01 6.319200000000000372e-01 5.237000000000000000e+03 5.266000000000000000e+03 1.100941499645592681e-01
3.147741970826456459e-04 2.761813201910679264e-03 6.512400000000000411e-01 6.547199999999999687e-01 5.427000000000000000e+03 5.456000000000000000e+03 1.136223395116821300e-01
-1.393855001726562737e-03 -1.393550509833019896e-03 6.810000000000000497e-01 6.832799999999999985e-01 5.675000000000000000e+03 5.694000000000000000e+03 6.221271138109393112e-02
1.381694732796118208e-03 -1.054233152010374680e-04 6.973200000000000509e-01 7.036799999999999722e-01 5.811000000000000000e+03 5.864000000000000000e+03 2.591556153444989907e-01
6.826269919343319614e-04 2.489034256117489408e-03 7.381199999999999983e-01 7.432800000000000518e-01 6.151000000000000000e+03 6.194000000000000000e+03 2.038056391029088033e-01
1.307731377677520679e-03 -7.078590585268395435e-04 7.701599999999999557e-01 7.743600000000000483e-01 6.418000000000000000e+03 6.453000000000000000e+03 1.436352797558839434e-01
