# w mse
3.000000000000000000e+00 1.326641784731936481e-03
5.000000000000000000e+00 7.798438367214010486e-04
9.000000000000000000e+00 1.142675369960415499e-03
1.700000000000000000e+01 2.590857014339824696e-03
3.300000000000000000e+01 7.530012666324911903e-03
6.500000000000000000e+01 2.220632572347237821e-02
1.290000000000000000e+02 6.129112482473089707e-02
2.570000000000000000e+02 1.586008227012641325e-01
5.130000000000000000e+02 3.721896625629959043e-01
1.025000000000000000e+03 7.350447579395330555e-01
2.049000000000000000e+03 1.117169546967888172e+00
4.097000000000000000e+03 1.860592987659922315e+00
8.193000000000000000e+03 2.976757927769905443e+00
1.638500000000000000e+04 5.075495580394996153e+00
