# drho_hcp drho_bcc avalancheSize
-8.688285708165645956e-08 -2.116776286722771232e-09 2.538900615718560960e+00
1.341076811873139320e-03 5.456162849321534170e-01 9.045558686248106994e+00
1.383023740351713715e-01 -2.017020188156224136e-01 7.513208821675895210e-01
-1.969657832606477865e-02 -7.658073505097384714e-02 4.566669824425694912e+00
-2.735506489606825964e-02 -2.816477573474253718e-03 1.214881890979171208e+00
-9.192436186790747810e-03 -8.805327892725881012e-04 4.226948700762616973e+00
8.445734325248083207e-02 -5.417557627881005797e-03 2.261099305511923951e+00
4.352922557909730261e-02 -4.029655021680076180e-03 1.644676696251066161e+00
-4.240905561376176469e-02 1.105950429993891003e-02 7.583102512910857129e+00
-6.828749941015371805e-03 -4.377459207866928742e-03 3.889376198658641148e-01
-2.211293431209471194e-02 -1.871549284812147954e-03 1.032947188484948819e+00
-1.268113141576537872e-02 3.614087760846936004e-04 3.029627795847384397e-01
-7.176472362978886244e-03 1.597106279337331958e-03 7.766204699433583158e-01
-1.361727775704843491e-02 7.982679702847883529e-04 3.652304132882422838e+00
-5.405117675136711375e-03 4.362899443098415542e-05 4.287956547827046494e-01
4.372311648037141563e-03 -4.099398660500040703e-05 1.245015165894317155e+00
