# rg size
1.930727806933952806e+01 1.822000000000000000e+03
1.011242377730422604e+01 2.380000000000000000e+02
2.914358999420017682e+01 2.809000000000000000e+03
8.799378529730454090e+00 3.670000000000000000e+02
2.436853527181871826e+01 1.153000000000000000e+03
1.018128582391902626e+01 2.530000000000000000e+02
1.011220687027633502e+01 2.380000000000000000e+02
2.914351384254997157e+01 2.809000000000000000e+03
1.048565541764654441e+01 4.510000000000000000e+02
2.144151552180236209e+01 2.037000000000000000e+03
2.660708525742795061e+01 1.262000000000000000e+03
2.144140735504627315e+01 2.037000000000000000e+03
1.011212797407294772e+01 2.380000000000000000e+02
1.018096516377983818e+01 2.530000000000000000e+02
1.011191106069988699e+01 2.380000000000000000e+02
1.038165323381688410e+01 4.480000000000000000e+02
2.961149509948181269e+00 2.900000000000000000e+01
1.011249067645061039e+01 2.380000000000000000e+02
1.018137986240784620e+01 2.530000000000000000e+02
1.011227377085769774e+01 2.380000000000000000e+02
1.038175807188784638e+01 4.480000000000000000e+02
1.074836128975579896e+00 3.000000000000000000e+00
2.961181141847593068e+00 2.900000000000000000e+01
2.987185234903757980e+00 2.600000000000000000e+01
2.287533466061567822e+01 2.881000000000000000e+03
1.072461818714849358e+01 4.400000000000000000e+02
2.914010935987598927e+01 3.926000000000000000e+03
1.058861788574258966e+01 2.470000000000000000e+02
2.914012842000804682e+01 3.926000000000000000e+03
1.072425873883029546e+01 4.400000000000000000e+02
1.033615309084186862e+01 2.510000000000000000e+02
2.151385576345438722e+01 2.710000000000000000e+03
2.151385667458185580e+01 2.710000000000000000e+03
1.058912713544826012e+01 2.470000000000000000e+02
1.058896247548930347e+01 2.470000000000000000e+02
1.072452811894233982e+01 4.400000000000000000e+02
1.033666908343063540e+01 2.510000000000000000e+02
3.185909958742242143e+00 3.400000000000000000e+01
1.058882867268046368e+01 2.470000000000000000e+02
2.389310266572673314e+00 9.000000000000000000e+00
1.058866400808023656e+01 2.470000000000000000e+02
7.196879291633530018e-01 2.000000000000000000e+00
1.072416866760526943e+01 4.400000000000000000e+02
3.398404185918365794e+00 3.600000000000000000e+01
1.033619603816172727e+01 2.510000000000000000e+02
3.185960884251951786e+00 3.400000000000000000e+01
1.243009752249190747e+01 6.400000000000000000e+02
1.062839923738860470e+01 2.360000000000000000e+02
1.412964836726270867e+01 8.330000000000000000e+02
1.028321843366749988e+01 4.180000000000000000e+02
1.412954319226423294e+01 8.330000000000000000e+02
1.062867068008346649e+01 2.360000000000000000e+02
1.028280878991266789e+01 4.180000000000000000e+02
1.197360830546380583e+01 7.420000000000000000e+02
1.242985875525902628e+01 6.400000000000000000e+02
1.062812685240380084e+01 2.360000000000000000e+02
1.412937046928280083e+01 8.330000000000000000e+02
1.028332183250220133e+01 4.180000000000000000e+02
1.412926529221571847e+01 8.330000000000000000e+02
1.062839830205520641e+01 2.360000000000000000e+02
1.242822763071046133e+01 6.180000000000000000e+02
1.058514142403573111e+01 2.350000000000000000e+02
1.411558298721701199e+01 8.160000000000000000e+02
1.016162510898470650e+01 4.150000000000000000e+02
1.411554216353730951e+01 8.160000000000000000e+02
1.058498329290095974e+01 2.350000000000000000e+02
1.016175686920556842e+01 4.150000000000000000e+02
1.194372012564194918e+01 7.300000000000000000e+02
1.242797834892444087e+01 6.180000000000000000e+02
1.057399765766300348e+01 2.360000000000000000e+02
1.411530651720813445e+01 8.160000000000000000e+02
1.016163740666090121e+01 4.150000000000000000e+02
1.411526569272883513e+01 8.160000000000000000e+02
1.057383888176268094e+01 2.360000000000000000e+02
6.597102113813546609e-01 2.000000000000000000e+00
1.291681431670646241e+01 5.190000000000000000e+02
1.478216363389377008e+01 7.370000000000000000e+02
1.014455488692914287e+01 4.170000000000000000e+02
1.478219263004918638e+01 7.370000000000000000e+02
1.068809171973890315e+01 2.120000000000000000e+02
1.014492938175736114e+01 4.170000000000000000e+02
1.192599199495427342e+01 6.500000000000000000e+02
1.291651798044384059e+01 5.190000000000000000e+02
1.068822120504051831e+01 2.120000000000000000e+02
1.478185390574415159e+01 7.370000000000000000e+02
1.014465051889566638e+01 4.170000000000000000e+02
1.478188290250712988e+01 7.370000000000000000e+02
1.068788211864047888e+01 2.120000000000000000e+02
1.056979027425545281e+00 4.000000000000000000e+00
1.401238605528176606e+01 4.910000000000000000e+02
