# rg size
7.057554635460672188e-01 2.000000000000000000e+00
1.160055857419566516e+00 6.000000000000000000e+00
7.548839023320350616e-01 2.000000000000000000e+00
6.957148860226559650e-01 2.000000000000000000e+00
7.058625779854644788e-01 2.000000000000000000e+00
1.256902842712530832e+00 6.000000000000000000e+00
1.159823276062761810e+00 6.000000000000000000e+00
7.207515902400413177e-01 2.000000000000000000e+00
7.389068354674438455e-01 2.000000000000000000e+00
7.249255405443949529e-01 2.000000000000000000e+00
7.662734704400543384e-01 2.000000000000000000e+00
8.037094226152716736e-01 2.000000000000000000e+00
7.577959615446384634e-01 2.000000000000000000e+00
1.170195290790290610e+00 4.000000000000000000e+00
1.133121247522963504e+00 6.000000000000000000e+00
7.913179439656299330e-01 2.000000000000000000e+00
7.073498731181226962e-01 2.000000000000000000e+00
7.640743196619601552e-01 2.000000000000000000e+00
1.812894851012257558e+00 7.000000000000000000e+00
8.995224053207960813e-01 3.000000000000000000e+00
1.132986629817396951e+00 6.000000000000000000e+00
7.985714770765139914e-01 2.000000000000000000e+00
6.977357389919831565e-01 2.000000000000000000e+00
8.420256599856631441e-01 3.000000000000000000e+00
7.100830402966143984e-01 2.000000000000000000e+00
7.555570004971329245e-01 2.000000000000000000e+00
7.060866699634980037e-01 2.000000000000000000e+00
6.837791155778095709e-01 2.000000000000000000e+00
9.018723677912723335e-01 3.000000000000000000e+00
7.317392469319036197e-01 2.000000000000000000e+00
7.651899181250830795e-01 2.000000000000000000e+00
7.524473950606549444e-01 2.000000000000000000e+00
7.761623103451904537e-01 2.000000000000000000e+00
7.470450064755750352e-01 2.000000000000000000e+00
8.037243773002968883e-01 2.000000000000000000e+00
7.092133486007309306e-01 2.000000000000000000e+00
9.397441911187478514e-01 3.000000000000000000e+00
7.074542173645671506e-01 2.000000000000000000e+00
7.581876803718313740e-01 2.000000000000000000e+00
1.891194599731517600e+00 5.000000000000000000e+00
8.829956385953082743e-01 3.000000000000000000e+00
1.171130622767672103e+00 4.000000000000000000e+00
2.097766071340203542e+00 9.000000000000000000e+00
7.864427100347383126e-01 2.000000000000000000e+00
7.047226067517873282e-01 2.000000000000000000e+00
1.176736440913397574e+00 4.000000000000000000e+00
1.019301954351248263e+00 4.000000000000000000e+00
1.019242061335731808e+00 4.000000000000000000e+00
2.049754557867412785e+00 6.000000000000000000e+00
8.567633254661374265e-01 3.000000000000000000e+00
6.837527137179935099e-01 2.000000000000000000e+00
7.644336153868435124e-01 2.000000000000000000e+00
8.772919112246128082e-01 2.000000000000000000e+00
8.400394929208961914e-01 2.000000000000000000e+00
6.770087175710780558e-01 2.000000000000000000e+00
7.270092818073198293e-01 2.000000000000000000e+00
8.263141973492508230e-01 3.000000000000000000e+00
1.155524433512662430e+00 3.000000000000000000e+00
8.408630803594500103e-01 3.000000000000000000e+00
1.295490626059820016e+00 4.000000000000000000e+00
7.623917983346326643e-01 2.000000000000000000e+00
8.849310567835614316e-01 3.000000000000000000e+00
1.132466660638998812e+00 4.000000000000000000e+00
8.492467163447930956e-01 3.000000000000000000e+00
8.122667423584027935e-01 3.000000000000000000e+00
7.572388494502697576e-01 2.000000000000000000e+00
1.019045380251929478e+00 4.000000000000000000e+00
8.120241838263115852e-01 3.000000000000000000e+00
1.195203406739778540e+00 3.000000000000000000e+00
1.097771330072946805e+00 6.000000000000000000e+00
8.091607067408930209e-01 2.000000000000000000e+00
7.053513146300607328e-01 2.000000000000000000e+00
7.042610122206187651e-01 2.000000000000000000e+00
1.176075371575528106e+00 4.000000000000000000e+00
9.921064662479343044e-01 3.000000000000000000e+00
7.386929172537400889e-01 2.000000000000000000e+00
1.083307858059714190e+00 3.000000000000000000e+00
2.049627584143910664e+00 6.000000000000000000e+00
7.558136564883377595e-01 2.000000000000000000e+00
1.146967208979533748e+00 3.000000000000000000e+00
9.929466146410313998e-01 3.000000000000000000e+00
9.540751645355282085e-01 4.000000000000000000e+00
1.695472136018622678e+00 1.300000000000000000e+01
1.960613656100575142e+00 5.000000000000000000e+00
1.556480682021743611e+00 5.000000000000000000e+00
7.861350523500080234e-01 2.000000000000000000e+00
7.321797417415234488e-01 2.000000000000000000e+00
7.557337860208209745e-01 2.000000000000000000e+00
7.419615361213385274e-01 2.000000000000000000e+00
7.433591644242563135e-01 2.000000000000000000e+00
1.980522345002233786e+00 9.000000000000000000e+00
1.566295537417429662e+00 5.000000000000000000e+00
1.125738564091996796e+00 4.000000000000000000e+00
7.995144928851631860e-01 2.000000000000000000e+00
