# theta phi
1.429534449062817600e+02 5.762700506340177498e+01
1.250817654162059540e+02 1.190142308584009641e+02
-3.704655509371823996e+01 1.223729949365982463e+02
-5.491823458379405309e+01 6.098576914159905726e+01
1.450648779551369216e+02 5.798465837830717362e+01
5.603304230277143461e+01 5.795550092922248098e+01
1.265179159699632976e+02 5.863551297828380626e+01
-1.251499956742704711e+02 1.221311807518460739e+02
-1.492081456558965726e+02 5.910080716057272099e+01
-3.493512204486309969e+01 1.220153416216928406e+02
-1.239669576972285796e+02 1.220444990707775190e+02
-5.348208403003670952e+01 1.213644870217162151e+02
5.485000432572954310e+01 5.786881924815394740e+01
3.079185434410343092e+01 1.208991928394272719e+02
1.413722522770757450e+02 5.760472933029240750e+01
-1.494944780144618051e+02 1.201502085239644089e+02
3.197697147801167361e+01 5.719160793675396093e+01
6.449034029032809201e+01 6.155618725958387216e+01
-1.465847886490771259e+02 1.230306558515693922e+02
5.447836138838410136e+01 5.858009060299378490e+01
1.236613825901608266e+02 6.076428331235819513e+01
-4.958971811825608711e+01 1.190761418237876086e+02
-1.459983825210731538e+02 1.219105203363843515e+02
1.291108442738281497e+02 1.212496116862292155e+02
1.462317837479872935e+02 5.817268723690348509e+01
-1.268222048339563770e+02 5.856274172419338697e+01
5.433587274026488245e+01 5.988677209822155589e+01
-3.273521932729255468e+01 5.904556304302818859e+01
1.464883759356898736e+02 1.225077796780307438e+02
-5.137416852435173809e+01 5.816738923664019012e+01
1.277325407256636680e+02 1.235664692200422934e+02
1.224208703907651596e+02 5.644308252122151259e+01
-3.862774772292428338e+01 1.223952706697075996e+02
3.050552198553817718e+01 5.984979147603559824e+01
-1.480230285219883228e+02 1.228083920632460320e+02
-1.155096597096719222e+02 1.184438127404161349e+02
3.341521135092290962e+01 5.696934414843060068e+01
-1.255216386116158986e+02 1.214199093970062364e+02
-5.633861740983915212e+01 1.192357166876418262e+02
1.304102818817439129e+02 6.092385817621239852e+01
3.400161747892683195e+01 5.808947966361564852e+01
-5.088915572617187166e+01 5.875038831377079163e+01
-3.376821625201272781e+01 1.218273127630965149e+02
5.317779516604363010e+01 1.214372582758066414e+02
-1.256641272597351247e+02 1.201132279017784441e+02
1.472647806727074737e+02 1.209544369569718327e+02
-3.351162406431011220e+01 5.749222032196928467e+01
1.286258314756482832e+02 1.218326107633597957e+02
-5.226745927433635330e+01 5.643353077995771372e+01
-5.757912960923485457e+01 1.235569174787784874e+02
-4.817971881868215434e+01 1.222595021334153245e+02
1.206997194287975077e+02 1.266714349147577678e+02
1.426526996497571531e+02 5.687980810179115565e+01
1.430702688025432110e+02 5.933024094308817098e+01
-3.363213675195747498e+01 1.212174605004989729e+02
5.778636967243821942e+01 1.199540560744014783e+02
-5.365630557553419067e+01 5.938377249128210877e+01
