# w mse
3.000000000000000000e+00 1.007901449668461950e-02
5.000000000000000000e+00 8.273730853224796344e-03
9.000000000000000000e+00 9.822813234524821122e-03
1.700000000000000000e+01 1.753072751156213582e-02
3.300000000000000000e+01 4.048274582410894828e-02
6.500000000000000000e+01 1.009582119517079268e-01
1.290000000000000000e+02 2.408801007459505927e-01
2.570000000000000000e+02 5.296265012619062462e-01
5.130000000000000000e+02 1.046821749663922718e+00
1.025000000000000000e+03 1.834082567235359118e+00
2.049000000000000000e+03 2.598505873314388204e+00
4.097000000000000000e+03 3.025038799651060373e+00
8.193000000000000000e+03 3.823189120734310276e+00
1.638500000000000000e+04 4.678220829820046056e+00
