# w mse
3.000000000000000000e+00 8.946782877426226856e-04
5.000000000000000000e+00 3.169885114997176168e-03
9.000000000000000000e+00 1.105366245483479712e-02
1.700000000000000000e+01 3.919352442223570515e-02
3.300000000000000000e+01 1.330079482667913537e-01
6.500000000000000000e+01 3.725036732790813487e-01
1.290000000000000000e+02 8.669427512286407289e-01
2.570000000000000000e+02 2.318633294153771729e+00
5.130000000000000000e+02 6.218023245095364082e+00
1.025000000000000000e+03 1.406295733496669875e+01
2.049000000000000000e+03 2.132504752199259457e+01
4.097000000000000000e+03 2.343833943123161845e+01
8.193000000000000000e+03 2.769481598238226283e+01
