# theta phi
-4.504224374931392560e+01 1.245215900946191283e+02
1.353784001378539585e+02 1.241274864945156224e+02
-4.283130911648173367e+01 5.831981606115036243e+01
1.353949631172446004e+02 5.448102308978618424e+01
-4.471385562738436903e+01 5.531348708303129769e+01
1.359446407646755688e+02 1.224184313312581764e+02
-4.500575855887733212e+01 1.249378293845784214e+02
-4.487106489842602741e+01 1.259965242818932296e+02
-4.460321859817899082e+01 1.268406233826519127e+02
1.365739473148536263e+02 1.238414562557472038e+02
1.357563220287832735e+02 1.264447115093378073e+02
1.353796249004370225e+02 5.315930391119674425e+01
-4.358236029134032208e+01 1.238021970257815667e+02
-4.382540118204111224e+01 1.237870808746000080e+02
-1.001407995023021158e+02 9.193889364458969737e+01
8.164708772511852430e+01 8.714475116732846516e+01
1.409502356150213416e+02 1.222481118743781536e+02
-4.071421845543817142e+01 1.215137491309605480e+02
3.614347254865521109e+01 1.198640633506105928e+02
-3.762045162680394128e+01 5.959348377524331397e+01
-4.020343906705286230e+01 6.231526609299359620e+01
-9.973464348530384882e+01 8.582243895996266758e+01
1.389943235282677847e+02 6.131776682529734757e+01
1.386460724938208386e+02 6.244448810960005147e+01
-4.118592733005069562e+01 1.160007122021926449e+02
-9.653273246693690623e+01 8.623726005745486134e+01
-4.118578464965951724e+01 9.076152217777725406e-01
-9.863358205029823012e+01 9.675427878206808430e+01
3.254076627785563858e+01 1.196077389857944979e+02
-1.170958080010475015e+02 6.425844519728251214e+00
1.416145805414216170e+02 1.236858882634344212e+02
8.020762296439390582e+01 8.670877952714225501e+01
2.948348556601693105e+01 1.178767935304071415e+02
-4.148685470415301069e+01 1.232265931785454569e+02
1.338748169905647387e+02 1.270517499905238736e+02
-4.263196358472727354e+01 5.541375781897476571e+01
1.374096947623378639e+02 5.803044011698356286e+01
4.115924282888645536e+01 1.236411391559031188e+02
-1.397529493346409595e+02 5.420451246652183386e+01
4.472906418156902930e+01 1.780973650485074984e+02
1.328766900101986153e+02 1.276498441732553744e+02
-1.531560215750274949e+02 6.654677351141891961e+01
-4.096563389582266979e+01 1.182405659406786071e+02
-1.610754817173872198e+02 1.632792117591759906e+00
-7.131267930842420810e+01 1.784043918403327211e+02
-4.145515104342591428e+01 1.202774927935463865e+02
1.374787529729233029e+02 5.720497716384009834e+01
1.305453294354660443e+02 1.262391706989004660e+02
-4.829210059303114377e+01 5.346319608724756023e+01
1.392095865792880431e+02 1.293425011096550747e+02
-4.087031005514280224e+01 5.254260195714013548e+01
-3.837940366707118756e+01 1.197509837956560830e+02
-5.137872921941919202e+01 1.312529181075368854e+02
-1.696739452419625138e+02 9.595276694241847792e+01
1.376521230796300870e+02 6.081690029128174757e+01
1.312105257159294922e+02 1.262859700511091603e+02
1.378406913454115568e+02 5.879532247364603847e+01
6.302098742374461438e+01 5.851425641091786645e+01
1.378683743892147504e+02 6.080075761650829236e+01
1.311914950735106800e+02 1.265374351953967675e+02
-4.222350861434050984e+01 1.212721420117835009e+02
1.372507329115374546e+02 6.051114062796162330e+01
1.308327989772039075e+02 1.272473569793117179e+02
1.375187276450504328e+02 5.809287778447380646e+01
1.375860381053114452e+02 6.022293122364981599e+01
-4.239317691764326668e+01 1.219545607575794435e+02
1.307253090304711804e+02 1.272172951284837268e+02
-4.199148000169095951e+01 1.221079805294532576e+02
5.193199074294513906e+01 5.019844929635442554e+01
1.377268722495047939e+02 5.972304371266007905e+01
-5.020773225400473194e+01 5.284681428832587358e+01
5.242534114047483484e+01 5.118371531260637397e+01
5.140329258107795596e+01 5.109614449925901170e+01
-1.249377088248714216e+02 1.280809701590857799e+02
-4.205172800805364375e+01 5.457871566151255394e+01
1.358572949980703299e+02 5.998992677405310303e+01
5.261032713754866563e+01 5.435851256095980233e+01
-4.428791630649657662e+01 1.201747576008827565e+02
-1.278787467600621852e+02 1.259404404604518675e+02
5.381908471036099684e+01 5.325981056331946206e+01
-1.776063992089182761e+02 9.396039203838469689e+01
7.544305655667095323e+00 8.790605064075666064e+01
-4.409910466947292917e+01 1.191062946228169750e+02
5.404756206084988435e+01 5.439439388731764069e+01
1.359852061220400685e+02 6.080983615607929238e+01
-1.264427565865405967e+02 1.264545211695919136e+02
-2.729993902436191888e+01 1.759343115450340349e+02
5.315810643400757840e+01 5.459004402633433983e+01
-1.785161679009368072e+02 9.459169726590897653e+01
-4.416501963319188206e+01 1.190936113310388009e+02
5.367352639107942736e+01 5.422202712262772906e+01
-4.386115483851444452e+01 1.191011793309696145e+02
-1.260171596220443888e+02 1.251209297045023163e+02
-1.260552204284782505e+02 1.254607588591752716e+02
1.597547465838984522e+02 4.530191602204220125e+00
2.316045077153607412e+00 8.546363785641152333e+01
-4.377973349940604919e+01 1.192916670247223010e+02
5.386204355760111184e+01 5.371581677449821512e+01
1.359621781839931600e+02 6.152490196150010604e+01
-1.265599027800624157e+02 1.247500146845203091e+02
-1.263294042904865080e+02 1.237499671042557168e+02
-1.775135433180467146e+02 9.228648578038364292e+01
-3.606189116676195283e+01 4.948314610012533876e+01
1.422278474696295234e+02 1.307589995919586272e+02
2.268389208702331850e+00 8.484086880771330641e+01
2.030277280278017127e+00 8.683352942826726917e+01
-4.382600468881247480e+01 1.191401165557704047e+02
1.353738995457732983e+02 6.178235085857025410e+01
5.286617403289097439e+01 5.551911799086375510e+01
-1.265233466244226861e+02 1.237865527101620557e+02
-1.258452895275423344e+02 1.258469110734022678e+02
3.901133652244099359e+00 8.498029515393095323e+01
2.375614803241582695e+00 8.560174100482666404e+01
-3.665614213352935025e+01 4.903578337739298831e+01
1.416681857674408604e+02 1.316819360070431628e+02
-6.489542759409545170e+01 1.732387533184293886e+02
-4.484472333650531084e+01 1.224645989309937022e+02
1.360772858712385585e+02 6.073399509717549449e+01
-1.272793052492364865e+02 1.243484596084176275e+02
5.382847144528052041e+01 5.412539040896601961e+01
5.400097815885335706e+01 5.538275002713437090e+01
-1.784151081852203902e+02 9.652001729285288434e+01
1.981493614851916218e+00 8.685690483957976937e+01
1.353785286213084476e+02 6.232839542817207246e+01
-4.491375022629573266e+01 1.161338623700540325e+02
9.289121960290725610e+01 1.777054115902219955e+00
-1.479010728629291975e+02 1.161035552535801685e+01
1.434482779760670041e+02 1.313886629984984609e+02
-3.681437247138015323e+01 4.777071347455385819e+01
8.265189020749028614e+00 8.096545356715819253e+01
6.515886005326809993e+01 5.511337155603509075e+01
5.347493086233518511e+01 5.502468212059024921e+01
-1.275466214332007411e+02 1.242043895525886370e+02
1.362678974540695265e+02 6.145656547487733690e+01
5.479850873261910493e+01 5.613533084474072865e+01
4.666822429450989240e+00 8.516873251722547877e+01
-4.490573683152372553e+01 1.173933996241596134e+02
-1.762398550068726024e+02 9.627579723046818572e+01
-4.767711294655359922e+01 1.142753589634229314e+02
-3.518567613960277640e+01 4.810927740910700123e+01
1.432802206534142613e+02 1.325508815574213770e+02
-4.079340772670539650e+01 1.171615251267813278e+02
-4.287605433599168236e+01 1.241198425068384381e+02
5.267458428670461501e+01 5.631515810395799093e+01
-4.387760374832208043e+01 1.183929140343836792e+02
-1.251382465930911394e+02 1.236771843326972515e+02
-4.511730243374758231e+01 1.171060035826099295e+02
-1.257395078572673697e+02 1.242567324015620329e+02
