# w mse
3.000000000000000000e+00 3.555358205786244489e-04
5.000000000000000000e+00 1.367057737027542593e-03
9.000000000000000000e+00 5.067992757858756983e-03
1.700000000000000000e+01 1.784290431441352617e-02
3.300000000000000000e+01 6.255694701579665729e-02
6.500000000000000000e+01 2.249329814040690600e-01
1.290000000000000000e+02 8.110424290148383619e-01
2.570000000000000000e+02 2.858780492489000125e+00
5.130000000000000000e+02 8.718770614513227102e+00
1.025000000000000000e+03 1.794985928448577184e+01
2.049000000000000000e+03 2.578101577745173856e+01
