# w mse
3.000000000000000000e+00 1.482294334022953887e-02
5.000000000000000000e+00 2.954252402391191468e-02
9.000000000000000000e+00 6.894889481004914944e-02
1.700000000000000000e+01 1.582585553981648296e-01
3.300000000000000000e+01 3.574932519306298073e-01
6.500000000000000000e+01 7.683853706760510605e-01
1.290000000000000000e+02 1.566508734757719568e+00
2.570000000000000000e+02 3.054583397107717868e+00
5.130000000000000000e+02 5.618001618868547986e+00
1.025000000000000000e+03 1.064029173367114467e+01
2.049000000000000000e+03 1.971931019167012522e+01
4.097000000000000000e+03 2.526522297695879615e+01
8.193000000000000000e+03 2.911422509889389332e+01
