# w mse
3.000000000000000000e+00 1.205081846684977025e-02
5.000000000000000000e+00 1.062675494082297549e-02
9.000000000000000000e+00 1.279340296107467703e-02
1.700000000000000000e+01 2.434100799172486673e-02
3.300000000000000000e+01 6.041686672977738398e-02
6.500000000000000000e+01 1.560084422454014186e-01
1.290000000000000000e+02 3.849272166333442269e-01
2.570000000000000000e+02 8.783334626224258423e-01
5.130000000000000000e+02 1.816266095578356943e+00
1.025000000000000000e+03 3.727295474863529634e+00
2.049000000000000000e+03 6.290907559153676942e+00
4.097000000000000000e+03 5.534128862613250099e+00
8.193000000000000000e+03 6.114458432476374661e+00
1.638500000000000000e+04 9.703723884693543411e+00
