# drho_hcp drho_bcc ei ef ti tf avalancheSize
1.659414432242927329e-04 2.473441182831710543e-06 2.069999999999999896e-01 2.079600000000000060e-01 1.725000000000000000e+03 1.733000000000000000e+03 7.039090966502339897e-02
7.534563736308680371e-02 2.277275530385518623e-02 2.089199999999999946e-01 2.328000000000000069e-01 1.741000000000000000e+03 1.940000000000000000e+03 1.549121631849130054e+01
2.607323394122729177e-03 -2.684055816150832108e-03 2.331600000000000061e-01 2.344799999999999940e-01 1.943000000000000000e+03 1.954000000000000000e+03 1.808788744269388959e-01
1.168945819534013275e-02 -2.584947021695656322e-03 2.351999999999999924e-01 2.407199999999999895e-01 1.960000000000000000e+03 2.006000000000000000e+03 1.132400080644250906e+00
4.330826057522968453e-04 -1.023379697445685882e-04 2.417999999999999872e-01 2.420400000000000051e-01 2.015000000000000000e+03 2.017000000000000000e+03 1.342067522860916629e-02
1.344558906112902630e-03 1.353517208599400168e-04 2.450400000000000078e-01 2.456399999999999972e-01 2.042000000000000000e+03 2.047000000000000000e+03 5.822613086837752361e-02
2.430165795326205691e-03 3.345335604062221746e-03 2.482800000000000007e-01 2.492399999999999893e-01 2.069000000000000000e+03 2.077000000000000000e+03 1.082309129901890543e-01
-2.631634011928257744e-04 -1.400387947647577930e-04 2.508000000000000229e-01 2.511599999999999944e-01 2.090000000000000000e+03 2.093000000000000000e+03 1.828612985797867935e-02
-1.364283810329630642e-03 -1.970917744787074877e-03 2.541599999999999970e-01 2.548799999999999955e-01 2.118000000000000000e+03 2.124000000000000000e+03 4.857409859415812159e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.581200000000000161e-01 2.582400000000000251e-01 2.151000000000000000e+03 2.152000000000000000e+03 6.272139953627371874e-03
3.061634581526653798e-03 -1.665648602171280329e-03 2.641200000000000214e-01 2.649599999999999733e-01 2.201000000000000000e+03 2.208000000000000000e+03 7.905806220116164129e-02
-5.194375247237204007e-04 1.254753009129663116e-03 2.656800000000000272e-01 2.662800000000000167e-01 2.214000000000000000e+03 2.219000000000000000e+03 4.398595095893190893e-02
-2.751756421030773780e-03 2.189808285649186281e-05 2.687999999999999834e-01 2.715600000000000236e-01 2.240000000000000000e+03 2.263000000000000000e+03 3.058945727501777290e-01
-2.429191528505639242e-03 -8.228764455213283258e-04 2.725199999999999845e-01 2.736000000000000099e-01 2.271000000000000000e+03 2.280000000000000000e+03 1.208621214886187734e-01
-1.294518956027057577e-05 5.649763408592696490e-05 2.760000000000000231e-01 2.763599999999999945e-01 2.300000000000000000e+03 2.303000000000000000e+03 2.067574726467341639e-02
-1.394456580629949149e-04 -3.320273144735916282e-04 2.833200000000000163e-01 2.842799999999999772e-01 2.361000000000000000e+03 2.369000000000000000e+03 1.546060953751328682e-01
-1.212083495552934709e-03 2.494221833136446576e-04 2.860800000000000010e-01 2.870400000000000174e-01 2.384000000000000000e+03 2.392000000000000000e+03 6.716221606709285585e-02
7.009893726269422753e-04 3.757892964229569976e-04 2.877600000000000158e-01 2.882399999999999962e-01 2.398000000000000000e+03 2.402000000000000000e+03 2.705517425715967678e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.909999999999999809e-01 2.911199999999999899e-01 2.425000000000000000e+03 2.426000000000000000e+03 5.786985987860968073e-03
3.132043259632816268e-04 7.037708072742225596e-04 3.025200000000000111e-01 3.032400000000000095e-01 2.521000000000000000e+03 2.527000000000000000e+03 4.938002300969492053e-02
-1.703979764083207726e-03 1.270407334426230939e-03 3.092400000000000149e-01 3.100800000000000223e-01 2.577000000000000000e+03 2.584000000000000000e+03 7.172377253471537428e-02
1.854904463659129421e-04 1.847591046619419253e-04 3.111599999999999921e-01 3.114000000000000101e-01 2.593000000000000000e+03 2.595000000000000000e+03 1.199797098991580054e-02
-2.654035706198543121e-04 1.233392838802249702e-04 3.152400000000000202e-01 3.159600000000000186e-01 2.627000000000000000e+03 2.633000000000000000e+03 4.355555172955640625e-02
1.028447389113507082e-03 2.946871237202892957e-04 3.185999999999999943e-01 3.194400000000000017e-01 2.655000000000000000e+03 2.662000000000000000e+03 8.218625644586177725e-02
-7.279570321037515113e-04 4.435393894583854191e-04 3.236399999999999832e-01 3.240000000000000102e-01 2.697000000000000000e+03 2.700000000000000000e+03 1.801701833402407499e-02
4.801480913874389689e-04 -1.586855795768993965e-03 3.253199999999999981e-01 3.256800000000000250e-01 2.711000000000000000e+03 2.714000000000000000e+03 2.008966282737271666e-02
0.000000000000000000e+00 0.000000000000000000e+00 3.276000000000000023e-01 3.277200000000000113e-01 2.730000000000000000e+03 2.731000000000000000e+03 5.763243207399204940e-03
-1.306408442496950761e-03 8.233049627694097317e-04 3.301200000000000245e-01 3.313200000000000034e-01 2.751000000000000000e+03 2.761000000000000000e+03 1.328486289712218771e-01
2.089215328942573002e-04 3.361244442987680603e-04 3.316799999999999748e-01 3.321600000000000108e-01 2.764000000000000000e+03 2.768000000000000000e+03 2.948568544744647330e-02
-9.706888802067936695e-04 -6.500408718927187801e-04 3.333599999999999897e-01 3.341999999999999971e-01 2.778000000000000000e+03 2.785000000000000000e+03 1.132474266329824425e-01
-1.504977456461525920e-03 -3.797533164596290228e-03 3.398399999999999754e-01 3.413999999999999813e-01 2.832000000000000000e+03 2.845000000000000000e+03 2.146407959064935422e-01
-3.488224435654052602e-04 3.082950188435563260e-03 3.417600000000000082e-01 3.429599999999999871e-01 2.848000000000000000e+03 2.858000000000000000e+03 1.453973894497720409e-01
1.968375805204980455e-04 -5.378922553709516996e-04 3.437999999999999945e-01 3.441600000000000215e-01 2.865000000000000000e+03 2.868000000000000000e+03 1.876909810180305005e-02
-1.593894216501939853e-03 5.207576236729415803e-03 3.470400000000000151e-01 3.479999999999999760e-01 2.892000000000000000e+03 2.900000000000000000e+03 5.591508514842377653e-02
1.028229358236321112e-03 -3.636820496218315379e-04 3.503999999999999893e-01 3.511199999999999877e-01 2.920000000000000000e+03 2.926000000000000000e+03 4.181041582571439624e-02
8.556865748503839075e-04 8.018857906623502729e-04 3.529200000000000115e-01 3.536400000000000099e-01 2.941000000000000000e+03 2.947000000000000000e+03 5.136314083569416128e-02
6.018055661612536911e-04 1.348563990247610145e-03 3.553200000000000247e-01 3.558000000000000052e-01 2.961000000000000000e+03 2.965000000000000000e+03 2.805146744422606919e-02
6.937345626767399409e-05 -3.426499116691225644e-04 3.568799999999999750e-01 3.573600000000000110e-01 2.974000000000000000e+03 2.978000000000000000e+03 3.474183409133487638e-02
-1.546959822919746763e-03 2.280732129909694705e-03 3.610800000000000121e-01 3.618000000000000105e-01 3.009000000000000000e+03 3.015000000000000000e+03 5.296078891353106499e-02
1.855066147994605119e-03 -1.199829156099719435e-03 3.625200000000000089e-01 3.631199999999999983e-01 3.021000000000000000e+03 3.026000000000000000e+03 3.593701300137702032e-02
-3.975173424017736101e-04 -2.033407586723608163e-04 3.639600000000000057e-01 3.642000000000000237e-01 3.033000000000000000e+03 3.035000000000000000e+03 1.203785467046563154e-02
-1.485833523917512444e-03 -2.484856059639068554e-03 3.695999999999999841e-01 3.706800000000000095e-01 3.080000000000000000e+03 3.089000000000000000e+03 1.191804476366395554e-01
7.280196481991851876e-04 -2.306099830912920756e-04 3.769199999999999773e-01 3.775200000000000222e-01 3.141000000000000000e+03 3.146000000000000000e+03 4.407493567939406443e-02
-1.771690520890323306e-04 5.106260075090456041e-04 3.868800000000000017e-01 3.873599999999999821e-01 3.224000000000000000e+03 3.228000000000000000e+03 2.760227655991068230e-02
-6.315495870528597955e-04 1.022413306257803634e-03 3.927599999999999980e-01 3.940799999999999859e-01 3.273000000000000000e+03 3.284000000000000000e+03 1.472561360839365618e-01
1.670743268742183596e-03 1.029594620873833244e-03 3.951600000000000112e-01 3.958800000000000097e-01 3.293000000000000000e+03 3.299000000000000000e+03 5.485358207784048201e-02
1.193928872181837519e-04 6.150648716780546255e-05 3.977999999999999869e-01 3.983999999999999764e-01 3.315000000000000000e+03 3.320000000000000000e+03 4.095798462442670068e-02
