# w mse
3.000000000000000000e+00 2.355304600323706796e-02
5.000000000000000000e+00 5.617476883517449199e-02
9.000000000000000000e+00 1.401903151172005368e-01
1.700000000000000000e+01 3.120315851077160585e-01
3.300000000000000000e+01 6.572675285713517335e-01
6.500000000000000000e+01 1.356315992662279202e+00
1.290000000000000000e+02 2.769550434147143747e+00
2.570000000000000000e+02 5.318020499417934310e+00
5.130000000000000000e+02 8.966101896826790707e+00
1.025000000000000000e+03 1.495955887354191738e+01
2.049000000000000000e+03 2.453437316780011201e+01
4.097000000000000000e+03 3.855120314899671996e+01
