# size duration
5.000000000000000000e-01 1.961875819831993689e-02
5.000000000000000000e-01 2.070190138467324983e-02
5.000000000000000000e-01 2.205619199429190158e-02
5.000000000000000000e-01 5.720788499956250273e-02
5.000000000000000000e-01 2.818318312066351444e-02
5.000000000000000000e-01 2.590004345920963319e-02
5.000000000000000000e-01 3.554103603093992925e-02
5.000000000000000000e-01 2.573162347073690293e-02
5.000000000000000000e-01 3.998259832620785353e-02
5.000000000000000000e-01 2.175753774821599651e-02
5.000000000000000000e-01 2.132125187517915077e-02
5.000000000000000000e-01 2.141630046934650533e-02
5.000000000000000000e-01 1.905742933404751260e-02
5.000000000000000000e-01 3.027957224627650379e-02
1.000000000000000000e+00 4.397823416537850749e-02
5.000000000000000000e-01 1.927653927889599883e-02
5.000000000000000000e-01 2.184180311079099435e-02
5.000000000000000000e-01 2.691966115828649253e-02
5.000000000000000000e-01 2.675159294104950680e-02
1.000000000000000000e+00 5.369427718488399559e-02
5.000000000000000000e-01 2.047362888803050396e-02
1.000000000000000000e+00 4.969750962893051960e-02
5.000000000000000000e-01 2.588945572838000087e-02
5.000000000000000000e-01 2.920031706302550489e-02
5.000000000000000000e-01 3.991370777268102299e-02
5.000000000000000000e-01 3.315990308194149971e-02
5.000000000000000000e-01 1.867910538038999868e-02
5.000000000000000000e-01 2.415684608187199101e-02
5.000000000000000000e-01 3.754222297802700670e-02
5.000000000000000000e-01 3.000915410646798342e-02
1.000000000000000000e+00 6.281952272389501601e-02
5.000000000000000000e-01 2.160651821354700464e-02
5.000000000000000000e-01 2.161954206219901531e-02
5.000000000000000000e-01 4.057570430725049304e-02
5.000000000000000000e-01 2.406913838070198763e-02
5.000000000000000000e-01 3.591884575135151358e-02
5.000000000000000000e-01 3.899107055686951151e-02
5.000000000000000000e-01 3.209445347907102786e-02
5.000000000000000000e-01 2.793032708442100276e-02
5.000000000000000000e-01 2.056171592598499132e-02
5.000000000000000000e-01 2.789107634901250021e-02
5.000000000000000000e-01 4.083114738475551730e-02
5.000000000000000000e-01 3.325739169776298354e-02
1.000000000000000000e+00 6.089447968574551728e-02
5.000000000000000000e-01 2.040295431578703633e-02
5.000000000000000000e-01 2.024871598626298841e-02
5.000000000000000000e-01 1.991703269841049728e-02
5.000000000000000000e-01 2.714022661817200310e-02
5.000000000000000000e-01 2.591789466669847108e-02
5.000000000000000000e-01 1.899865279757251280e-02
1.000000000000000000e+00 6.250223685964950704e-02
1.000000000000000000e+00 5.974557671147495697e-02
5.000000000000000000e-01 2.887251676363300490e-02
5.000000000000000000e-01 2.889208332966852755e-02
5.000000000000000000e-01 1.871648391277047629e-02
5.000000000000000000e-01 3.408619248479149988e-02
5.000000000000000000e-01 2.589916882118198371e-02
5.000000000000000000e-01 2.649724185329149773e-02
5.000000000000000000e-01 3.547986800276947683e-02
