# drho_hcp drho_bcc avalancheSize
1.205462375916438178e-01 1.341296285826345247e-01 9.743043960774809165e+00
8.234622973112837307e-03 -9.499694517910892144e-02 3.767717274999084598e+00
-2.038566357497587078e-02 -5.386832491977536219e-03 7.222499571836659138e-01
5.411379126963322683e-04 -5.248715041646870999e-03 3.346139873795941355e-01
3.608166864535661267e-03 5.242630815978366332e-05 3.267978623032732344e-01
-8.643520885503852558e-03 4.081142108474012167e-03 4.349867998301842342e-01
-1.492634204211268356e-02 -2.034502245481155033e-03 2.958817350735010177e+00
-1.793922668497910378e-02 -3.213778302703468662e-03 1.231506418276083092e+00
1.526311941998759192e-02 1.805924687986975967e-03 1.339509612132216532e+00
-2.708737801900062969e-03 -4.220361225621913244e-03 1.362439320559976519e+00
-3.457869470905150511e-03 -9.795509965555525278e-04 8.568261619056874445e-02
-4.464469158883405120e-03 -2.347834354145211452e-03 3.813363752182679089e+00
5.798350335888435847e-03 -9.663446414864872505e-04 1.996906373382567601e-01
1.200180677656276229e-02 9.251164436770830529e-04 5.019323526479817499e-01
9.698883600592345111e-04 4.570204963581878804e-04 2.111280789399212487e-01
-2.958739280139927041e-03 -1.317816104472912392e-03 4.769426280168259091e-01
4.074101720211664723e-03 1.662132941775381831e-03 6.480538316966973911e-01
-1.045820158919008591e-02 8.110580131210232829e-04 9.602329350312408529e-01
-6.594687784900715721e-03 3.483554269350092394e-03 5.960688057897538528e-01
-5.053522177563274376e-03 -2.940082891967489565e-03 9.896301834544479759e-01
-4.852594030953560900e-03 4.701644779581126699e-04 3.983862453380517255e-01
1.065324597858630096e-03 5.420142543686671394e-04 4.186617234469661858e-02
9.352332536666424501e-03 -1.028429344168491424e-03 4.675348226344226421e-01
-7.725357270708027579e-03 7.143477137023252627e-04 9.682281280266253898e-01
-1.608233568678091308e-03 1.895141739425336425e-03 3.347551385251410494e-01
-6.254572295614407862e-03 1.308865470352306784e-03 3.362033513279802932e-01
1.151064920967836969e-04 8.302516790706822303e-04 1.030798727365305062e-01
-2.534963646666360537e-03 -2.146418376805375727e-04 4.620506893561455719e-01
-6.577329829810935058e-03 3.157050678898548277e-03 1.151584514493957517e-01
8.146058345990803140e-04 -5.227366783298096307e-03 5.146846878431855510e-01
4.706688534202446705e-03 1.297843332902419954e-03 2.454570583290119901e-01
-1.855240747568598358e-03 -9.060504327250262085e-04 2.448659964765435015e-01
