# w mse
3.000000000000000000e+00 3.047070865654962976e-02
5.000000000000000000e+00 7.200303175730699001e-02
9.000000000000000000e+00 1.835121663552097826e-01
1.700000000000000000e+01 4.082349732191847824e-01
3.300000000000000000e+01 8.479184128855402625e-01
6.500000000000000000e+01 1.714237806686282450e+00
1.290000000000000000e+02 3.413814564986166200e+00
2.570000000000000000e+02 6.569409972065167302e+00
5.130000000000000000e+02 1.210055429361389123e+01
1.025000000000000000e+03 2.303765083166539185e+01
2.049000000000000000e+03 2.850983233582176624e+01
4.097000000000000000e+03 2.875934859403536592e+01
