# w mse
3.000000000000000000e+00 3.064576433141874209e-03
5.000000000000000000e+00 3.886623350093026692e-03
9.000000000000000000e+00 5.820359003859775990e-03
1.700000000000000000e+01 7.954782074495535260e-03
3.300000000000000000e+01 1.796156759307988154e-02
6.500000000000000000e+01 4.917879648598284803e-02
1.290000000000000000e+02 1.416874359728398369e-01
2.570000000000000000e+02 4.007826506705568503e-01
5.130000000000000000e+02 1.121042474221899621e+00
1.025000000000000000e+03 2.583451449999944582e+00
2.049000000000000000e+03 3.500522800159720838e+00
4.097000000000000000e+03 4.183402160882663701e+00
