# size duration
1.140000000000000000e+02 4.328570971901313236e+00
7.400000000000000000e+01 6.747679987534271895e-01
5.200000000000000000e+01 2.768940518054443523e-01
1.200000000000000000e+02 1.891071369599199858e+00
1.260000000000000000e+02 2.315003884939901280e+00
3.520000000000000000e+02 5.149139654817657785e+00
1.040000000000000000e+02 1.960896416029114908e+00
7.600000000000000000e+01 4.425080669515160103e-01
1.320000000000000000e+02 1.168992150586449563e+00
3.000000000000000000e+02 3.299315394105158283e+00
7.200000000000000000e+01 4.968111110968140842e-01
1.820000000000000000e+02 1.267479967323383416e+00
9.800000000000000000e+01 6.942844094186890747e-01
8.000000000000000000e+01 4.519932099111434454e-01
3.600000000000000000e+01 1.275670883364232733e-01
1.180000000000000000e+02 1.119504093451524573e+00
9.600000000000000000e+01 4.762815343066482132e-01
6.800000000000000000e+01 3.939587239227673177e-01
1.180000000000000000e+02 9.237917791530727563e-01
9.400000000000000000e+01 4.072277057168005587e-01
2.700000000000000000e+02 1.815198347928297595e+00
1.200000000000000000e+02 8.170081879615553877e-01
7.800000000000000000e+01 4.330625237134007044e-01
