# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 3.400349455337708937e-03
9.000000000000000000e+00 9.985807264752092835e-03
1.700000000000000000e+01 2.343798608800637395e-02
3.300000000000000000e+01 5.229263291029048050e-02
6.500000000000000000e+01 1.113839782790694566e-01
1.290000000000000000e+02 2.278808642287451502e-01
2.570000000000000000e+02 4.716788663012973504e-01
5.130000000000000000e+02 9.907518946038683660e-01
1.025000000000000000e+03 1.953618324163066466e+00
2.049000000000000000e+03 3.989775934759551390e+00
4.097000000000000000e+03 9.136322150035068645e+00
8.193000000000000000e+03 1.411749379620829892e+01
