# w mse
3.000000000000000000e+00 3.361475550112650364e-03
5.000000000000000000e+00 3.883167212132351050e-03
9.000000000000000000e+00 7.030154767906088807e-03
1.700000000000000000e+01 1.571712218446454784e-02
3.300000000000000000e+01 4.887409992320915220e-02
6.500000000000000000e+01 1.586635799947662129e-01
1.290000000000000000e+02 4.896070131554132732e-01
2.570000000000000000e+02 1.371641245008031529e+00
5.130000000000000000e+02 3.377168880299152409e+00
1.025000000000000000e+03 6.592569253387874362e+00
2.049000000000000000e+03 7.857357478497989156e+00
4.097000000000000000e+03 7.393073888771735547e+00
8.193000000000000000e+03 9.940344449974221064e+00
