# w mse
3.000000000000000000e+00 1.077629249074712678e-02
5.000000000000000000e+00 9.521620383380943048e-03
9.000000000000000000e+00 1.489600548553629208e-02
1.700000000000000000e+01 3.337499243182288217e-02
3.300000000000000000e+01 7.983979280247768817e-02
6.500000000000000000e+01 1.818759501272420587e-01
1.290000000000000000e+02 3.999113685629850368e-01
2.570000000000000000e+02 8.544566777013770098e-01
5.130000000000000000e+02 1.755844917727544585e+00
1.025000000000000000e+03 3.352468801147403532e+00
2.049000000000000000e+03 5.062832270201075069e+00
4.097000000000000000e+03 5.378285142998353585e+00
8.193000000000000000e+03 8.704433546564001034e+00
1.638500000000000000e+04 1.298358256883920170e+01
